id,granularity,text,valence,arousal
text_02473,text,一戶姓顧的人家，大兒子在廠裡被桁架上掉下來一根螺栓砸中腦袋，搞成神經病，有時竟在半夜嗚嗚叫起來，很煩人。,3.333,5.167
sentence_01453,sentence,除了衍生難民之外,3.0,4.5
text_01169,text,上躺了半年，才進一步接觸電競；打算用獎金買一部重機車，完成自己的機車夢；而比賽前一晚，熱情的粉絲趙怡萍在Stanley臉書留言，希望能跟Stanley結婚，Stanley笑笑迴應說，感謝粉絲支持。,6.5,5.667
text_02023,text,Youtube主播Madmorda用Wii的主機板自己製作了一臺迷你NGC主機，可以真正實現遊戲功能。,6.125,3.778
sentence_02023,sentence,股市場聞風已喪膽了,2.333,4.333
sentence_00686,sentence,當然必需要靠透視的幫忙,5.667,4.667
text_00058,text,由最初的報復之愛，到最後的生離死別，當中的不捨與深愛，只有當事人才瞭解吧。,4.143,6.429
text_00472,text,換個角度看有些冷門車的車主自以為很有品味很懂車那些人的車在別人眼裡可能比toyota更像垃圾,3.25,6.25
sentence_00333,sentence,但至少是願意聽我說話的人,6.0,4.5
text_02914,text,Google今天在美國東部發生伺服器壅塞情形，對Snapchat和YouTube使用者造成問題，網友紛紛上社群媒體抱怨這些熱門應用程式無法使用。,3.667,4.75
sentence_01627,sentence,是紀念青春的依戀,6.5,4.4
sentence_01993,sentence,有居民申訴整個週末信箱都開著,4.0,5.75
sentence_01407,sentence,由於特權階層社會法則就是這樣教會中國人的,4.0,5.0
sentence_01136,sentence,獸醫一直說叫我們不要逗弄他,4.5,6.667
sentence_02412,sentence,卷宗丟失調查取得進展,5.667,3.333
sentence_00860,sentence,缺點是有先入為主的觀念可能吞不下,4.0,5.0
sentence_02426,sentence,曾經有過一個很轟動的帖子,5.0,8.5
sentence_00187,sentence,中國會受到極大損失,4.25,5.0
text_00169,text,莫名的悲哀，想像中愛玲應該是金枝玉葉，雖飽受風塵之苦，卻也是冰清玉潔，不想竟也碰到胡蘭成這樣，惡俗的混世魔王。,3.556,5.857
text_02242,text,彭博社的一篇新文章強調了一些客戶和員工對蘋果零售業務狀況的挫敗感，特別是在前零售業巨頭安吉拉·阿倫茨引入變革之後。,4.0,4.222
sentence_01030,sentence,聲譽卓著的眾多資深大律師,6.5,5.333
sentence_02495,sentence,人格塌陷的惡棍,3.667,5.0
sentence_02285,sentence,突然有點百感交集,4.0,5.8
sentence_01684,sentence,例如我日文沒有那麼流利我會不會什麼都不行,4.0,3.6
sentence_00472,sentence,人他爸很有錢不然怎麼能買新聞啊,3.333,6.667
text_00010,text,剛開始看的時候心情是平靜的，看到中間真的期待她有個好的結局，有個好的人生，可是不樂觀的情節越來越多，如預感，結局讓人很心痛，但是也讓人平靜。,5.5,4.143
sentence_00941,sentence,這是為了之後要拯救中國,6.0,6.0
sentence_01071,sentence,說彭暴露了共畜主力,4.667,2.667
sentence_01587,sentence,以及激進左翼政治人物桑德斯表示,5.0,2.8
text_01349,text,網友AndyCho表示，大家都是愛狗之人，我也是不懂每個品種小狗的身體構造或容易以發的疾病，也是看的相關新聞報導才瞭解狗疾病跟一些知識，包子的主人絕對不會是像大家所說的虐狗的人；網友ChiyouSun，希望大家可以先把重點放在，讓包子早點康復的這一點上面...包子的把拔馬麻都是很善良的人。,5.429,4.556
text_01694,text,其實「國是會議」的意義，是當現有體制的正當性有所不足時，用以在體制外召喚「國民意志」，藉以補足重大改革所需的正當性來源。,5.333,4.875
text_01799,text,偏偏就是馬英九這個被認為親中反日的，日本願意和他解決台日漁權問題。,4.429,5.714
sentence_01622,sentence,辛酸並娛樂地去感恩,6.0,6.0
text_02588,text,張建宗在網誌中表示，隨著本港人口高齡化及勞動人口萎縮的趨勢，對本港經濟增長和長遠發展將造成一定的壓力。,3.778,3.75
text_01302,text,人給予的壓力過大，TPA在第一場比賽中，被AZF的「死亡頌唱者」卡爾瑟斯完全壓制；第2場比賽，TPA穩住陣腳，「以彼之道，還施彼身」，也使用卡爾瑟斯扳回一城。,5.556,4.0
sentence_01839,sentence,一直不停的在迷惘,3.0,5.8
sentence_01678,sentence,而人生也會被絆所牽制,4.0,5.0
sentence_00521,sentence,美國和中國都處在政治上最黑暗的時代,2.5,5.75
sentence_01301,sentence,加上武力懸殊太大,4.667,3.25
sentence_01281,sentence,你們的女神林昭能激勵你們什麼,3.75,6.5
sentence_00902,sentence,不然只能用暗示的,4.0,3.333
text_00753,text,我去CHECKIN和CHECKOUT的時候，感覺很不舒服。,2.556,5.875
sentence_02055,sentence,媽媽一定會諒解我的啊,6.5,8.0
text_02453,text,本次升級主要是聊天訊息可多選後逐條轉發及合併轉發，聊天表情可多端漫遊，支援設定好友訊息免打擾，圖片檢視器優化升級。,6.444,3.556
sentence_02545,sentence,但這是虛無的詩意,4.667,3.333
sentence_00122,sentence,不要讓他覺得你是,5.0,4.0
text_00793,text,酒店得早餐比較差，餐廳小，吃飯得人多，吃的東西也很少。,2.556,4.429
text_00517,text,其實討論就好，也別針鋒相對...唉，說太多，等等我也會冠上護衛之名.,3.333,5.125
sentence_01355,sentence,一起前往盛大的歌舞慶典吧,7.5,7.0
sentence_01746,sentence,西亞某國也是不斷被騷擾,3.6,5.0
sentence_00728,sentence,每一次引爆都會造成巨大地震,4.0,3.75
text_01321,text,由於方家家境清寒，方父趕到殯儀館時，身上更只剩三百元，引起大批善心人士關切，一整天捐款救助電話不斷。,5.143,5.889
text_01935,text,臺電民營化涉及電業法、臺水自由化涉及自來水法，修法要經過立法院同意。,4.875,4.375
text_00489,text,有更多的車子更好玩為什麼都是這種中大型經濟房車?,4.667,4.571
sentence_01596,sentence,電視臺我只認攻勢,5.4,6.0
text_00276,text,除了自己閱讀外，還大力推薦並送給給朋友。,6.143,5.0
text_00185,text,其中的一些細節讓我羨慕，我也希望像譚斌那樣，幹練，優雅，知性，大方，即使有點傲氣，但也是朵驕傲的玫瑰。,6.444,5.375
sentence_02323,sentence,熱中催生能改變世界的計劃,6.0,5.0
text_02167,text,近幾周以來，美國和中國關係的緊張以及學術交流審查的加劇，增加了耶魯大學和全美大學眾多國際學生和學者的不安。,3.0,4.222
text_02114,text,湖南衛視當家主持人汪涵、新聲代小花李莎旻子共同主持一場陣容豪華的直播界狂歡夜，將人們的視線和思緒又拉回到曾經繁華無限卻又落入沉寂的直播行業。,5.0,4.333
sentence_02166,sentence,因為很多答非所問的段落實在太棘手,3.667,5.333
sentence_01843,sentence,反同陣團堅毅不屈,5.0,3.75
sentence_00071,sentence,碧雲引風吹不斷,5.5,4.5
text_00765,text,這次正好趕上國際柔道比賽的代表團入住，酒店對普通住客的服務有所下降。,3.75,4.714
text_01791,text,台灣意識覺醒這沒什麼，也不是這一兩年的事情，每個人都愛台灣這對國民黨來說有什麼好擔心不安的，一時的激情難免,5.0,5.143
text_02139,text,近日，PatentlyMobile挖出了三星的新款摺疊屏智慧機專利，預示該公司有望克服GalaxyFold的既有缺陷。,5.667,3.667
sentence_00756,sentence,武漢這塊地界到底隱藏者什麼,6.0,6.0
text_01777,text,除了我族以外，其他人的自由都要經過我的審查才行幹他媽的死學匪走出立院一定會死得很難看阿,2.444,6.857
text_02096,text,前不久，一位女子利用7天無理由退貨等服務規定，天天穿名牌新衣服，然後再申請退貨的事情在網上鬧得沸沸揚揚。,3.556,5.0
sentence_00364,sentence,當韓國瑜暢談要在高雄設定自經區,3.333,6.0
text_00240,text,薑士安出身貧苦，但憑藉自己的點滴的努力，取得了事業上的卓越功勳。,6.625,6.0
sentence_00883,sentence,買菜買水果卻選次級品,3.6,5.75
text_01310,text,對現在臺灣電競玩家來說，除了有很多很好的贊助商，而雷蛇也針對玩家量身訂做許多電競設備，讓玩家可以發揮完整的實力，還有一個很好的環境，像是TPA、TPS的戰隊可以互相觀摩與學習，是追求夢想是最好的時刻。,6.444,4.667
text_01253,text,這句話，糾結出社會心中的哀慟。,3.333,3.571
text_01781,text,政黨就是理念的結合，華人世界既然只剩下這兩個政黨還相信理智及科學，與我理念相符，那麼我只好支持他們了。,6.125,4.333
text_01983,text,只要沒看到支持FACE先推動配套，都是偽FACE狗良養團體。,3.0,6.5
sentence_00060,sentence,之前到底在幹嘛,3.667,6.667
sentence_01419,sentence,我每一次上吊都是掛在繩子上吐氣呼吸,4.5,5.5
text_01044,text,而造成永難彌補的遺憾，竟是闖紅燈的民間救護車。,3.222,4.714
text_02214,text,最近每當覺得路上孩紙可愛時才終於意識自己好像老了這件事，不過比起生出可愛孩子的爸媽，如夢倒是比較羨慕擁有這些多才爸媽的孩子。,6.0,4.143
text_00610,text,攜城價格是620NET不含早，我朋友通過旅行社是610含早，所謂的500元只是第一天的價格，很有欺騙性.,4.0,5.375
text_02941,text,全瓷復形物成為假牙主流現代人對於牙齒美觀的要求越來越高，臨床上牙齒缺損的復形材料選擇，除了考量牙齒缺損狀況、所需強度大小外，也都會注意美觀上需求。,6.0,2.875
text_02967,text,澳洲聯邦員警表示，警方在今天稍早搜索了澳洲廣播公司集團位於雪梨的總部，並鎖定3名參與兩年前一份調查報導的記者。,5.0,2.714
text_00932,text,本身即代表消除了製造商或系統商對於設備的某些限制，讓用戶幾乎不受管制的安裝程式和決定使用設備方法。,5.333,3.75
text_01134,text,臺灣電玩隊伍臺北暗殺星在世界電玩大賽中奪冠，政府不僅考慮替代役等優遇辦法，經濟部也說要協助企業取得世界市場，但立委翻出經濟部推動遊戲產業政策要點，經濟部連舉辦遊戲玩家大賽，首獎都規定不得超過10萬塊，立委批評政府心態落後，經濟部說會檢討。,3.333,4.25
sentence_01381,sentence,卡塔庫裡的唯一致命傷就是自己戳了自己一戟,4.0,5.5
text_01002,text,真心希望聯想集團把一些代理了，售後等要嚴格把關控制好別在影響聲譽，否則消費者傾向於其他品牌了！,4.222,5.875
text_00350,text,偷裝備~~我覺得大大你搞錯了吧!!和泰怎麼偷?,3.5,5.714
text_00303,text,唱衰會讓人覺得很好笑耶...,3.889,4.444
text_02551,text,外傳美其名是補完正傳中空白的歷史，難聽點說就是憑空捏造故事，只要不影響本傳的劇情，作者喜歡怎樣寫也可以。,3.857,3.857
text_01548,text,受此刺激影響，大陸股市昨非但未受波及，軍工上市企業反倒應聲上揚，一路領漲。,5.0,5.167
sentence_02106,sentence,就會永遠陶醉在中國是世界的中心的夢中,5.0,4.333
text_00754,text,讓人匪夷所思的是衛生間的門，居然是透明的，又不是情色酒店，入住的不是情侶只是朋友就算是同性也感覺怪怪的，沒有任何隱私。,3.375,5.111
sentence_02034,sentence,住得膽戰心驚啊,3.333,6.667
text_00144,text,我看得頭皮發麻，思想驚悚片不過如此，我在慶幸我們現在過的不是那種生活，不然，寧毋死可是，你要死，老大哥也要讓你愛上他覺得一切都是自己的錯的時候，才準你死這樣的生活，這樣的極權，太可怕了，不敢想像奧威爾是個天才，絕對的天才，我甚至錯覺，他根本就是個先知,5.5,6.143
sentence_01458,sentence,法定期限內沒有上訴,5.0,4.5
sentence_00969,sentence,畢業於知青勞改隊的文盲習近平,3.75,5.0
text_00692,text,前臺的服務意識還是不錯，下次要好好享受一下酒店的服務。,6.778,4.875
text_02749,text,賴峰偉表示，澎湖孩子陸續在全國競技賽事中大放異彩、頭角崢嶸，他期望老師、教練持續經驗傳承，激發潛能，培養學生積極進取態度，展現三點水堅毅的精神。,6.625,5.0
text_01770,text,於是開始杞人憂天走上街頭開始抗爭以為這樣就能掩飾心裡的不安.,3.667,5.857
text_01460,text,李俊俋收藏蛇領帶也是「低年級」的民進黨立委李俊俋，對蛇相當冷感，被問及對蛇有何感覺？他說，很少談這種東西，倒是有收藏一條蛇圖案的領帶，是在國外旅遊時發現的；因有關蛇的物品比較罕見、自己又屬蛇，覺得有趣纔買回來。,5.0,4.286
sentence_00166,sentence,可能被要求遣返大,4.0,4.5
text_02731,text,1.預防圓肩和駝背圓肩和駝背的體態，容易造成肚子更大、壓迫內臟讓呼吸不順暢，嚴重還會影響到四肢麻痺和頭腦思緒。,3.333,5.833
text_01715,text,我希望與各位州長坐下來談，我要謝謝四年來，支持國家的美國人民。,6.444,5.0
sentence_00370,sentence,每次看到梵谷兄弟相關的文章就很感動,7.0,6.75
text_01586,text,迴應社會改革聲浪，立法院長王金平昨天邀集朝野黨團協商後，達成共識，要求中油、臺電、臺糖和自來水公司等四家國營事業，今年度發放經營績效獎金，最高不得超過一.二個月，將較現行二.六個月，大砍一半以上，初估平均每位員工將少領約十萬元獎金。,4.857,4.429
text_01328,text,甫獲2012紐倫堡國際發明展銀牌獎殊榮的明道大學材料系吳信達助理教授，又拿下準世界發明家獎「化學發明獎章」。,6.375,4.857
sentence_02177,sentence,一副興高采烈的樣子,7.25,4.5
text_00536,text,前年是我老婆嫌她手邊錢太多想換車見鬼了我窮得很她卻有錢?,2.778,7.125
sentence_01592,sentence,走私動物屢禁不止,3.25,5.0
sentence_00711,sentence,可是再如此悲傷也有過去的一天,6.5,6.0
sentence_01735,sentence,但獨吞我們地方農產外銷的功勞這個我就不能忍受了,3.0,7.5
text_02573,text,今日，該網友公開道歉，稱此前訊息建立在單方面訊息管道基礎上，且在未完全證實事實的情況下輸出了情緒，讓問題向更激化的方向發展。,3.714,5.143
sentence_00599,sentence,摸著她稚嫩的臉龐,5.5,5.0
text_00602,text,唯一不好的是電視，最早的那種21寸彩電可能，我住的房間沒出問題，朋友的房間進去電視不能開，找服務員，服務員很快搞定。,5.0,3.571
sentence_00223,sentence,過去他們很輕鬆地賺錢,5.667,4.0
sentence_01017,sentence,考驗我軍必勝的決心,6.0,8.0
sentence_00691,sentence,本藥是激發人體荷爾蒙產生壹種互相吸引力,5.333,4.667
sentence_02547,sentence,平心靜氣太難了,4.0,5.667
sentence_00698,sentence,爹最近沉迷翻牆聽迷之小廣播,4.5,4.5
sentence_02338,sentence,後遺症是總有夢魘盤旋,3.0,5.667
text_00499,text,請恕小弟無知問一個疑惑已久的問題...既然GTR那麼厲害，為何中裡毅會輕易的被帝王隊的板凳球員清次打敗?,4.111,5.667
sentence_02301,sentence,跨黨派脫歐妥協談判受挫,3.0,5.25
sentence_01974,sentence,可是爹他傷心欲絕,2.667,7.0
text_01529,text,第一次見面，有別於其他會害羞地躲在父母身後的孩子，小紅豆主動向我揮手打招呼；而當我和淑文談話時，她則自在地獨處、專注看書。,5.667,4.444
text_01092,text,朱男懷疑女友因另交男友而欲分手，去年三月七日，潛入女友住處，從女友的相機中發現女友與其他男子的合照，記事本中並記載上汽車旅館、買避孕藥等。,3.125,5.625
text_00486,text,有錢歸有錢...可是我實在不懂有錢然後拿Camry來這樣玩有什麼意義?,3.444,5.857
text_01844,text,對於辨別這個團體遊很大的幫助。,5.375,3.556
text_00214,text,其實在網上我已經看過N遍逃愛記了，但仍忍不住買了紙書來珍藏，非常喜歡逃愛記，顧正榮非常符合我們對愛情的想像，深情，溫柔的男主是每個女生都想要的，毫不意外，我也非常喜歡顧正榮。,6.25,5.111
text_02091,text,此外，這款平板電腦可與512GBmicroSD卡配合使用，是上一代機型可支援容量兩倍，但是其它引數保持不變，它甚至保持合理的49.99美元售價。,6.286,4.5
sentence_01698,sentence,不需要解釋安撫,5.0,2.25
sentence_00136,sentence,他鬥來鬥去就是要控制局面,4.5,4.0
text_01096,text,獨力扶養年幼2孫，穿破衣、吃愛心餐，感嘆毒品毀了他的家，高市青山行善團號召網友愛心接力，協助陳家走出困境。,5.556,3.833
sentence_01448,sentence,基於華人社會的種種規範,4.0,6.0
sentence_01505,sentence,土城四姨丈的手藝,5.0,2.8
text_00669,text,最近本酒店新上任的新加坡籍行政主廚，正在根據客人的反饋對菜餚進行改進，同時近期也有不少新的餐飲促銷推廣活動，相信下一次的體驗肯定不會讓您失望。,6.429,4.833
sentence_00985,sentence,把人家的孩子送進監獄,3.0,2.333
sentence_00758,sentence,臭狗屎你也跟他辯論,3.333,7.333
sentence_00511,sentence,那是咱們的幸運,7.0,5.667
sentence_00850,sentence,不然倒楣的還是投資者,4.0,4.5
text_01346,text,還有包子被埋在沙灘中的畫面，網友ShellyHsiao說，天啊海灘的好像什麼折磨酷刑影片...。,3.444,5.5
text_00077,text,我邊講還邊惹來許多小朋友圍觀，這更讓他得意了。,5.25,5.143
sentence_02241,sentence,衣服全白計劃宣佈暫停,4.667,4.667
sentence_02101,sentence,藐視政界潛規則,3.0,5.0
text_00452,text,安全與否，眾說紛紜，你之所以提出TOYOTA不安全的疑慮，就要給個建議性的解答，回文沒有必要避重就輕，不然你提出的疑慮就白費了....你跟我說等有一天你能買車時，我真的笑了..小弟很早就買車了，開的車也不怕你知道，九年前買的TOYOTAVX-4,4.625,4.571
sentence_01197,sentence,只是妳得設法忽視他背後那根情緒反應變化既強烈又明顯的隱形尾巴,5.0,3.0
text_01704,text,不過親民黨團在14日再度提出另一項提案，要求行政部門在3個月內提出績效獎金的核發辦法，並且在立院完成審查後，國公營事業101年度起的績效獎金，就依照此辦法發放。,5.0,4.111
sentence_01325,sentence,這是營運在引誘我鑽抽的陷井,3.333,5.0
text_01320,text,「對不起，我過去對你不太好，希望你在另一個世界能過得好」，一位方小弟的同學，寫下對他的歉意與懷念；也有同學訴說與方小弟相處的快樂時光，更有人懷念他的笑容。,4.143,5.143
text_01956,text,游擊隊倖存女孩莎拉：「很悲慘的是我11歲時就被哥倫比亞革命武裝遊擊隊性侵，過去11年我飽受他們虐待和剝削。,2.222,6.5
text_01851,text,更何況他身為醫生更是應該嚴加譴責我越來越相信柯柯哲的高民調是要害他出來選的政治人物故意放出來的了,3.375,6.222
text_02288,text,知名YouTube硬漢兄弟成員之一的黃包包近日與網紅女友閃亮亮的不雅片3度外流，除了尺度較先前兩部外流片大上許多，兩人均正臉入鏡，引爆網友熱議。,3.444,4.444
text_02246,text,曉羊教育、課程幫、好專業、學業有方、未來規劃局、壹鼎生涯、優志願、百年育才、辰知等玩家都在追趕這波改革紅利，36氪也曾為新高改市場做過深度分析。,5.857,4.857
text_02790,text,多家科技巨擘承諾採取新行動，以剷除網路極端主義內容，不過，美國白宮今天表示不參與這項國際行動，但強調華府支援倡議目標。,4.8,4.167
text_02009,text,可愛到爆的皮卡丘和傑尼龜、可達鴨等寶可夢一起在過去20多年裡征服的不僅是全世界的童心，還有大家口袋裡的錢。,5.667,5.2
sentence_00442,sentence,法輪功學員反迫害不也是維權運動嗎,5.0,6.25
text_00015,text,我們的生活中也需要激情，在小說當中會找到我們也曾有過的戀愛的感覺。,6.0,5.0
text_00493,text,恰巧剛入手CT不久...首先，我覺得油電車不好開，但好玩！,6.0,5.667
sentence_01765,sentence,人生最大的哀痛,1.6,7.4
text_01056,text,按讚的男網友多醉翁之意不在酒，只是想尋找一夜情。,4.1,5.0
sentence_00566,sentence,而自己也沒有那麼無能,6.0,6.75
sentence_01967,sentence,一上山開始下雨令金瓜石行程有點掃興,3.667,4.333
sentence_02465,sentence,可說是普世歡騰,8.0,6.2
text_02037,text,如果你是成熟的成年人，只有你才能評估這些東西到底是什麼，而評估的基礎是你個人的慾望和經驗，或許再加上與坦誠的朋友或諮商者討論。,5.625,3.778
text_02477,text,喬治華盛頓大學憲法學專家JonathanTurley稱，否定面部識別在確保機場和邊境設施安全方面的價值是荒誕的，很難否認這項技術在公共安全上的價值。,5.75,5.125
text_02635,text,今天淩晨，在納木錯開展的第二次青藏高原綜合科學考察研究中，由中科院空天資訊研究院研製的繫留浮空器成功挑戰海拔7003米的高度。,7.0,4.125
text_02471,text,義大利發生旅遊大巴翻車事故已經導致1人死亡杭州網據俄羅斯衛星網報道，一輛旅遊大巴在義大利錫耶納地區發生車禍，造成1人死亡。,3.125,5.889
sentence_01468,sentence,下一個遭殃的就是你自己,2.75,6.5
sentence_00146,sentence,兩人都是力改之前政府多年沉珂弊病而務實的人,6.6,4.2
sentence_00051,sentence,的群嘲仇恨給拉走,3.4,4.8
text_00611,text,有那麼多朋友點評鑽石公寓，不妨再講兩句。,6.0,5.125
sentence_00670,sentence,也會在有限的時間內有效運用資源,6.5,3.25
sentence_02482,sentence,事出反常必有妖,4.0,5.75
text_01244,text,與會的解放軍退役少將潘振強隨即怒斥，穀內「粗暴、狂妄、顛倒黑白、混淆是非」。,3.375,6.571
text_00603,text,總體不錯的酒店，樓宇結構有點怪。,5.111,3.875
text_00197,text,當我們看到別的孩子的優秀之處時，往往會很羨慕，有時還會忍不住責備孩子：“看人家”，可是我們有沒有想到他的媽媽在背後付出的努力。,4.222,5.625
sentence_02024,sentence,全部用奇異筆圈出來,5.0,3.0
sentence_00177,sentence,總是選擇自己有利的一面,3.667,5.667
sentence_02126,sentence,終稍來寒光中的暖意,6.0,3.5
text_01305,text,原本氣焰高張的韓國隊，此時面如死灰，不敢相信自己居然被臺灣隊逼到角落。,5.333,5.571
text_00324,text,不過沒味道的車友大多有關A/C後再送風個1-2分鐘的習慣我就是)，建議車友可以試試看會不會有改善。,5.111,3.375
text_02716,text,菲律賓與加拿大的跨國垃圾大戰又有最新進展，菲國總統杜特蒂已失去等候加國回應的耐心，今日下令政府僱用私人運輸公司將69個裝滿腐爛垃圾的貨櫃運回加拿大。,3.429,7.25
sentence_00488,sentence,學歷最高30分,4.667,4.333
sentence_01502,sentence,睡眠質量下降等症狀並非疾病,5.667,4.0
sentence_00903,sentence,而家搵緊適當時候去做電療,5.6,4.0
sentence_00720,sentence,但我還是接受不了他的土方,3.333,6.0
text_01742,text,這種方式當你們攻擊的另一方已經忍無可忍的時候我擔心你們會死無葬身之地.,2.875,6.5
sentence_00399,sentence,鄧屠夫和姚依林那樣的共產黨領導人才是明白人,6.5,6.0
text_01650,text,英國「經濟學人」雜志於日前刊出「馬英九：笨拙的總統」（Mathebumbler）一文引發熱議，在野人士不免趁勢冷嘲熱諷一番，但國家顏面受損，不見得人人高興得起來，就如民進黨前主席謝長廷18日所言，「我們不該高興，畢竟馬英九是我們的總統。,4.25,5.0
text_00941,text,外觀是藍色的，其實本人更喜歡黑的，只是沒有。,4.0,3.714
text_00945,text,26號下的單，由於等Rapoo的鼠標，拖到30號才送到，不過意外的是當天有降價，價保還便宜了44元，算是額外的收穫.,5.667,5.625
sentence_02239,sentence,看了就不敢恭維,4.0,5.2
sentence_00910,sentence,雖然是個到處犯錯的白痴,4.667,5.667
sentence_01089,sentence,她@邊指責一邊清掃,4.0,5.5
text_00562,text,商務間是比基礎房型豪華間高兩個級別的全新房型，目前推出年終回饋498元商務間升級活動，希望大家更喜歡我們的新房間、新銀帆！,6.375,4.375
text_00203,text,這幾年，我對那些高中生之間的愛情，已經不敢興趣。,4.0,3.375
text_01578,text,種種因素顯示，北非的恐怖組織將會讓美國與盟友面臨更大的考驗。,4.0,4.889
text_01005,text,全新的正品行貨，送貨的人員也很專業。,6.6,5.167
text_01059,text,小琳則覺得贊數愈來愈多時，表示圖與文都有人欣賞，「有被關心的感覺」，虛擬世界裏看不到對方，不在乎對方的動機，就算有不良動機，有網路當防火牆，大可不必理會。,5.375,5.286
sentence_02544,sentence,這是何等悅耳的聲音,7.6,5.25
text_02892,text,又聯想到之前和朋友帶孩子們去景山公園，說起明朝皇帝吊死在歪脖樹的歷史，問孩子知道是誰打來了皇帝要自殺嗎，小孩脫口而出是日本鬼子。,4.0,4.625
text_01006,text,最爽的是六芯電池，充滿電可以用四個小時，我很滿意,7.375,6.0
text_02616,text,在蘋果強推USB-C並砍掉3.5mm耳機插孔的情況下，協力廠商配件開發商貼心地為蘋果使用者提供了一系列的迂迴式解決方案。,5.875,2.25
sentence_00548,sentence,回宿舍等老大揪喝酒,7.0,6.667
text_01365,text,陳文禮指出，陳昱安行兇前寫下「殺人摘要」，預謀犯案許久，而非一時受到刺激，砍殺父親的部位也多是要害，行兇時生魚片刀甚至卡在父親胸前，殺意堅定，犯後並曾說「後悔不存在我心中」。,2.0,5.429
sentence_01976,sentence,隨即豆大的淚珠從我臉上滑落,3.5,5.0
sentence_00544,sentence,雖然我們都很獨立,5.667,2.667
text_01654,text,包括民進黨在內，更想幫助馬總統與國家，希望馬英九趕快召開「國是會議」，解決國家危機，挽回自己的形象。,5.111,5.556
text_01966,text,北韓中央通訊社在報導中強調：包括北韓領導人金正恩和勞動黨、政權機構、以及社會團體，在春節之際，就前往平壤「萬壽臺」，向「金日成和金正日父子」的銅像前，獻花拜祭，表露了真情和忠誠。,6.111,4.25
sentence_02458,sentence,不以為然的奇事多了,4.6,5.0
text_00556,text,"1、地理位置鬧中取靜2、如果在五角場附近辦事，交通還算方便缺點：1、房間內有濃重的煙味2、空調滴水剛好在樓下的玻璃鋼瓦上，晚上比較吵3、洗澡水“小水無力”，感覺更像是“跑、冒、滴、漏”的水龍頭3、早餐比較差既沒有""吃飽""的實實惠惠，也沒有""吃好""的豐富多彩)4、毛巾泛黃5、枕頭很尷尬兩個偏高、一個偏低)",3.6,4.625
sentence_01393,sentence,展現自己健美肉體以敬神,7.0,6.25
sentence_00453,sentence,比如是醫療改革,6.0,4.0
sentence_01235,sentence,歡聚在一起讚美神,7.0,6.0
sentence_02298,sentence,但偶會默默避開這類角色就是,5.0,4.5
text_00918,text,唯一美中不足之處在於我離店之後發現手機充電器遺忘在房間，打過去電話詢問前臺居然不知道此事，後經服務生及清潔人員仔細尋找才找到（其實就在插座上）。,4.5,5.25
text_01819,text,各位現在那麼氣憤甚至有人傻到想投柯文哲的,3.333,6.375
text_02002,text,剛離職的時候，自己就是從直挺挺、每天扛著槍上戰場的上班族，短時間內萎靡成作息大亂、東西亂吃、懶得運動、不知道要幹嘛的鬆散閒人。,3.5,2.857
sentence_02479,sentence,女配壓倒性比原女主美,6.5,4.8
text_02870,text,華為被限制Android系統使用權遭重挫，開發自家的行動作業系統不如預期，華為重重的危機正排山倒海而來。,3.125,5.143
