id,granularity,text,valence,arousal
AUG_0013,augment,居留證快到期，資料卻一直被退件，我打電話問也聽不懂那些專業術語。我急得快瘋了，整夜睡不著。萬一被遣返怎麼辦？我孩子還在這裡！這種恐慌像石頭壓在胸口，喘不過氣。,2.40,7.18
AUG_0014,augment,老公的家人把我的護照鎖起來，說怕我逃跑。我聽到時整個人氣炸，這跟坐牢有什麼兩樣？我對他們怒吼，卻被當成發瘋。我在房裡崩潰大哭，那種被囚禁的恐懼讓我全身發冷顫抖。,2.31,7.57
AUG_0015,augment,今天在市場買菜，老闆故意多算我錢還嗆我聽不懂滾回去。我氣到眼淚直流，當場跟他理論卻被圍觀的人笑。那種羞辱讓我抓狂，回家路上我邊走邊哭，心臟跳得好快好痛。,2.26,7.61
AUG_0016,augment,公司突然說不續約，理由是我外籍身分太麻煩。我聽完整個腦袋一片空白，接著火大到想砸東西。我為這裡賣命三年！沒了工作我連房租都付不出，恐慌排山倒海，我崩潰得喘不過氣。,2.25,7.43
AUG_0017,augment,婆婆把我煮的家鄉菜倒進垃圾桶，說難吃死了。那是我想念媽媽才做的啊！我氣到全身發抖，眼淚狂掉。在這個家我連一點自己的東西都不被允許，這種窒息感讓我快要瘋掉。,2.23,7.58
AUG_0018,augment,孩子發高燒，我半夜抱去急診卻填不出那些表格，急得呼天搶地。櫃檯還嫌我慢。我又怕又氣，手抖到簽名都歪掉。看著孩子燒紅的小臉，我整個人快崩潰，喘不過氣。,2.44,7.29
AUG_0019,augment,老公喝醉又對我大吼大罵，摔了滿地的碗。我躲在牆角發抖，恐懼到全身冰冷。我想報警卻怕沒人信我這個外籍配偶。那一刻我盛怒又絕望，恨不得帶著孩子立刻逃離這個家。,2.19,7.38
AUG_0020,augment,同事故意把錯都推到我身上，主管不分青紅皂白就怒斥我。我明明沒做錯，卻百口莫辯，氣到胸口發疼。語言不通讓我連辯解都做不到，那種委屈和憤怒交織，逼得我躲進廁所崩潰大哭。,2.34,7.50
AUG_0022,augment,婆婆又當著全家面說我嫁過來只是要錢，我聽到氣炸了，眼淚直接掉下來。我每天煮飯洗衣照顧她，換來的是這種羞辱嗎？我好想怒吼，可是我連完整反駁的中文都講不好，那種無力感讓我整晚崩潰睡不著。,2.20,7.57
AUG_0023,augment,工廠領班今天又把我罵得狗血淋頭，說我動作慢，可是機器明明壞了！我超想衝上去理論，但我怕被開除就沒身分了。那個王八蛋還故意說我們外勞就是笨，我盛怒到指甲掐進掌心，整個人快氣爆。,2.50,7.72
AUG_0024,augment,孩子在學校被同學笑說媽媽是外國人講話怪腔怪調，回家哭著問我為什麼不能像別人的媽媽。我聽完傷痛欲絕，恨自己沒辦法保護他。我又氣又難過，氣到想去學校理論，卻又怕害他更被排擠，整夜抓狂。,2.38,7.45
AUG_0026,augment,老公今天又把薪水全拿去喝酒賭博，家裡連買菜的錢都沒了。我怒斥他不負責任，他竟然舉手要打我！我嚇得整個人發抖，心臟狂跳，真的快崩潰了。我離鄉背井就是換來這種日子嗎，我恨死了。,2.17,7.73
AUG_0027,augment,仲介扣著我的護照不還，說要等合約結束。我每天都活在恐慌裡，萬一出事我連回家的證件都沒有。今天去要的時候他兇我，我氣到全身發抖卻不敢大聲。這種被掐住喉嚨的感覺，讓我夜夜睡不著。,2.34,7.25
AUG_0029,augment,房東知道我是外籍配偶就漲我房租，還說不爽就搬。我氣炸了，明明合約還沒到期！我跟他理論他竟然嗆我滾回自己國家。我盛怒到手在抖，憑什麼這樣對我？這口氣我真的快壓不住了，氣到失眠。,2.40,7.82
AUG_0030,augment,去區公所換健保卡，承辦人態度超差，把我的資料丟在桌上叫我自己看。我中文看不懂那麼多字，問他他還翻白眼。我火大到眼眶發紅，那一刻真的想拍桌怒罵，可是我只能忍，忍到整個人快炸開。,2.46,7.52
AUG_0031,augment,孩子發高燒，我打電話給老公他卻說在忙叫我自己處理。我一個人抱著燙得不行的孩子，恐慌到手腳發冷，連藥包說明都看不懂。我急得快哭出來，那種孤立無援的崩潰感，真的讓我喘不過氣。,2.34,7.40
AUG_0034,augment,銀行說我外籍身分不能開戶，要一堆我根本拿不出的證明。我來回跑了五趟，今天又被拒絕，我氣到當場眼淚奪眶。連存個薪水都這麼難，這國家是不是根本不想讓我活下去，我焦慮到整晚胃痛睡不著。,2.34,7.37
AUG_0035,augment,工地老闆說好的加班費突然不給了，還威脅說敢吵就通報我逃跑。我超幹這種剝削，氣到全身發燙卻只能忍。錢是我一滴汗一滴血賺的啊！我盛怒又恐慌，躺在床上越想越氣，拳頭捏得死緊。,2.47,7.79
AUG_0038,augment,老公的姊姊到處跟親戚說我偷錢，那是天大的冤枉！我氣到呼天搶地想找她對質，她卻躲著我。我傷痛欲絕又狂怒，名節被毀卻百口莫辯，整夜輾轉，胸口像被火燒一樣痛，恨不得馬上飛回娘家。,2.34,7.64
AUG_0039,augment,居留證快到期，移民署系統一直當機預約不到，電話打去沒人接。我恐慌到快崩潰，逾期就要被遣返了，我在台灣的家、我的孩子怎麼辦？我焦慮到狂躁地一直刷頁面，手抖得連字都按錯，整夜沒闔眼。,2.45,7.13
AUG_0041,augment,今天去戶政事務所辦居留證，排了三個小時，輪到我時職員竟說我文件不齊，叫我改天再來。我火大到差點怒吼出聲，請假一天就這樣浪費了！明天又要扣薪水，我整個人快抓狂，眼淚在眼眶裡打轉，這種折騰到底要到什麼時候才結束？,2.35,7.64
AUG_0042,augment,婆婆又當著全家人的面罵我笨，說我連煮個飯都學不會。我氣炸了，心臟狂跳，手都在抖。我在娘家明明是被疼大的，嫁來這裡卻天天被怒斥。我躲進廁所摀著嘴哭，憋到快崩潰，這個家根本沒有我的位置。,2.18,7.60
AUG_0044,augment,孩子今天在學校被同學笑說媽媽是外國人、講話怪怪的。我聽完整個人都僵住，又心疼又火大。我抱著哭泣的孩子，自己也快崩潰，憑什麼我的小孩要承受這些？我恨自己沒辦法保護他，這種傷痛欲絕的感覺快把我撕裂。,2.29,7.63
AUG_0045,augment,半夜接到家鄉電話，說我爸爸突然住院了。我隔著電話呼天搶地，卻什麼都做不了，機票那麼貴、簽證又卡關。我跪在地上哭到喘不過氣，思念和恐慌一起爆發，我居然連見親人最後一面都這麼難，老天爺為什麼這樣對我？,2.36,7.41
AUG_0046,augment,老公今天又把薪水全收走，連買菜的錢都要跟他要。我問他要生活費，他竟然怒吼說我只會花錢。我整個氣到發抖，當初說好的承諾呢？我在這裡舉目無親、沒有存款，這種被掌控的恐懼讓我每天都活在崩潰邊緣。,2.20,7.41
AUG_0047,augment,去醫院掛號，護士講太快我聽不懂，後面排隊的人開始不耐煩地嘆氣怒罵。我緊張到手心冒汗、腦袋一片空白，連自己哪裡不舒服都說不清楚。我又羞又急，眼淚直接掉下來，原來生病在異鄉是這麼可怕的事。,2.54,7.17
AUG_0048,augment,仲介當初騙我說工作輕鬆薪水高，結果來了之後每天做十四小時，護照還被扣著。我氣到快爆炸，那個王八蛋根本是騙子！我想逃卻無處可去，每天醒來都是恐慌，這種被當成奴隸的日子讓我抓狂到想尖叫。,2.27,7.44
AUG_0050,augment,房東知道我是新住民，竟然臨時漲房租還威脅要趕我走。我氣炸了，明明合約還沒到期！我語言不夠好、又怕被報復，只能忍著怒火發抖。這種被欺負卻無處申訴的憤怒在我心裡狂燒，我快要承受不住了。,2.34,7.73
AUG_0051,augment,孩子的聯絡簿我看不懂，老師寫的字我查了半天還是不確定。今天才知道我漏掉重要通知，害孩子沒帶東西被處罰。我自責到崩潰，又急又氣，恨自己中文這麼差。我蹲在地上抱頭，焦慮得整個人都在發抖。,2.44,6.99
AUG_0052,augment,今天在市場買菜，攤販故意算我貴又用方言罵我聽不懂的話。我當下氣到臉發燙，那種被當笨蛋耍的屈辱讓我盛怒。我想理論卻講不過他們，只能漲紅著臉走開，回家路上越想越火大，眼淚和怒氣一起爆發。,2.47,7.64
AUG_0055,augment,去辦工作許可，承辦人員態度極差，把我的申請表丟回來還不耐煩地嘆氣。我氣到全身發燙，明明是來合法工作的，為什麼要被這樣對待？我憋著一肚子火，眼眶泛紅，這種被歧視的憤怒讓我整個人快爆炸。,2.32,7.68
AUG_0056,augment,孩子發高燒，我半夜抱著他衝去急診，卻因為健保問題被卡在櫃台。我急到呼天搶地，孩子在懷裡燒得通紅，我卻只能乾著急。那種恐慌和無助讓我幾乎崩潰，我跪下來求他們先看病，整個人抖到站不穩。,2.49,7.37
AUG_0057,augment,婆家逼我一定要生兒子，每次見面都冷嘲熱諷說我肚子不爭氣。我聽到快抓狂，這是什麼年代了還這樣？我又委屈又憤怒，回房間摀著棉被痛哭。這種被當成生育工具的羞辱讓我傷痛欲絕，喘不過氣。,2.20,7.65
AUG_0058,augment,我寄回家的錢被仲介層層剝削，最後剩沒多少。我打電話質問，那個王八蛋還態度囂張。我氣到手都在抖，怒火直衝腦門，我拼死拼活工作就是為了家人，憑什麼被這樣搜刮？這種被剝削的盛怒讓我夜夜難眠。,2.50,7.50
AUG_0059,augment,語言課今天又被同學笑我發音奇怪，老師也沒制止。我當下尷尬到滿臉通紅，又羞又氣。我已經很努力學了，為什麼還要被嘲笑？回家後我越想越委屈，焦慮和憤怒一起爆發，把書本摔在地上崩潰大哭。,2.33,7.78
AUG_0060,augment,身分證件出問題被通知要重新審查，承辦說可能影響我的居留。我聽完整個人慌了，心臟狂跳到快喘不過氣。我在這裡生活這麼多年，難道要被趕走嗎？這種隨時可能失去一切的恐慌讓我整夜哭到崩潰，焦慮得快發瘋。,2.40,7.50
AUG_0061,augment,今天去戶政事務所辦居留證，排了三個小時，輪到我卻說我表格填錯要重來。我真的氣炸了！那個承辦人連看都不看我一眼，講話那麼不耐煩。我一個人在這裡舉目無親，連問都不知道問誰，整個人快崩潰，眼淚在眼眶裡打轉，火大到全身發抖。,2.26,7.63
AUG_0062,augment,婆婆又當著全家人的面說我煮的菜難吃，說我們國家的人就是不會持家。我聽了真的快抓狂！我每天五點起床做家事，從來沒有人說一句謝謝。我把自己關在房間裡發抖，胸口悶到喘不過氣，這種日子到底要忍到什麼時候？,2.43,7.20
AUG_0063,augment,工廠領班今天又怒罵我動作太慢，還把我做好的東西摔在地上。我明明很努力了！我中文不好聽不懂他在吼什麼，只看到他那張盛怒的臉。我躲在廁所裡哭到發抖，心跳快得像要爆炸，這個王八蛋根本把我們當機器。,2.43,7.54
AUG_0064,augment,孩子在學校被同學笑說媽媽是外國人講話怪腔怪調，回家哭著問我為什麼不一樣。我聽完整個心都碎了，又氣又痛！我衝動到想去學校怒吼，但又怕害了孩子。我整夜睡不著，焦慮到胃痛，覺得自己拖累了他。,2.35,7.58
AUG_0065,augment,今天接到老家電話，說我媽病危住院了。我在這裡卻什麼都做不了！機票那麼貴，老公又不准我回去，說家裡離不開人。我崩潰地坐在地上哭，呼天搶地也沒人理我，這種無能為力的痛苦快把我逼瘋了。,2.20,7.15
AUG_0066,augment,仲介把我的薪水扣了一大半，說是什麼手續費，我問清楚就被兇。我真的火大！我離鄉背井這麼辛苦賺的錢就這樣被吞掉。我握緊拳頭發抖，心裡狂怒到極點，卻連一句完整的中文都吵不贏，只能無助地憋著。,2.47,7.49
AUG_0067,augment,老公喝醉又對我大小聲，摔東西嚇得我躲到牆角。我整個人恐慌到全身僵硬，眼淚停不下來。這個王八蛋平常裝得多溫柔，現在卻這麼殘暴。我想逃，可是我的證件還在他手上，這種困住的絕望讓我快窒息。,2.29,7.30
AUG_0068,augment,去醫院看病，護士講話太快我聽不懂，叫我快一點別擋路。我急得快哭出來，身體不舒服又沒人願意好好解釋。我焦慮到手腳冰冷，覺得自己在這裡連生病的資格都沒有，火大又委屈，整個人都要垮掉了。,2.29,7.14
AUG_0070,augment,房東聽到我的口音就漲房租，還說外籍的不租了。我氣到發抖！我每個月準時繳錢從沒拖欠，憑什麼這樣對我。我站在門口怒火中燒，卻又怕得罪人沒地方住。這種被歧視的屈辱讓我快抓狂，整夜失眠。,2.33,7.54
AUG_0071,augment,小姑天天在群組裡說我是來騙錢的，挑撥全家對我的看法。我看到訊息整個人氣炸了，心跳狂飆。我明明真心對這個家，卻被講得這麼難聽。我躲在棉被裡崩潰大哭，又怒又怕，覺得這個家根本沒有我的容身之處。,2.33,7.48
AUG_0072,augment,今天工作受傷手流血，老闆卻說別小題大作繼續做。我又痛又氣，眼淚混著血掉下來。我人在異鄉沒有勞保也不敢請假，焦慮到全身發抖。這個老闆簡直把我們當廢物，我盛怒卻只能咬牙忍著繼續上工。,2.30,7.35
AUG_0073,augment,孩子的聯絡簿我看不懂，老師寫的字我查了半天還是錯。我急得快哭了，覺得自己當媽媽當得這麼失敗。看著孩子失望的眼神，我心如刀割，焦慮到整晚翻來覆去，怕自己永遠跟不上、永遠幫不了他。,2.43,6.95
AUG_0074,augment,公婆把我的護照鎖起來，說怕我跑掉。我聽到的時候整個人氣到發抖，感覺像囚犯！我堂堂正正嫁過來，卻被當成賊一樣防。我怒吼著要拿回證件，卻被罵不懂事。這種被監控的恐慌讓我幾乎要崩潰。,2.32,7.55
AUG_0075,augment,在市場買菜被老闆娘故意多算錢，我指出來她還兇我外國人愛計較。我火大到當場眼眶泛紅，又氣又羞。我中文不夠流利吵不贏，只能漲紅著臉走開。回到家越想越氣，整個人狂躁到摔了手中的菜籃。,2.49,7.53
AUG_0076,augment,老公的前妻打電話來羞辱我，說我是來搶人家庭的。我聽完氣炸了，手都在抖！我明明是後來才認識他的，卻被罵得罪大惡極。我崩潰地怒斥回去，掛了電話卻全身發冷，焦慮到一整天什麼都吃不下。,2.25,7.55
AUG_0077,augment,銀行說我的身分文件不齊不能開戶，我問該補什麼又講得不清不楚。我跑了三趟還是辦不成，氣到差點當場大吼。我一個外地人連最基本的事都做不到，焦慮和無助像潮水把我淹沒，回家路上忍不住崩潰大哭。,2.28,7.39
AUG_0078,augment,鄰居一直在背後說我是花錢買來的老婆，講得難聽到極點。我無意間聽到，整個人氣到發抖、心臟狂跳。我把尊嚴丟在這裡換來這種羞辱嗎？我盛怒又傷心，躲在家裡好幾天不敢出門，焦慮到快得憂鬱症。,2.17,7.56
AUG_0079,augment,我懷孕了卻沒人關心，婆婆只在意是不是男孩，老公還嫌我太愛抱怨。我又累又怕，半夜肚子痛沒人陪我去醫院。我獨自打車的時候崩潰大哭，恐慌到全身發抖，覺得自己和肚裡的孩子都被全世界拋棄了。,2.31,6.98
AUG_0080,augment,語言課的老師當著全班笑我發音，同學跟著哄堂大笑。我臉漲得通紅，氣到眼淚直接掉下來。我都這個年紀了還被當笑話，這種羞辱讓我火大又自卑。我抓著筆的手不停發抖，恨不得衝出教室再也不回來。,2.57,7.51
AUG_0081,augment,今天去移民署辦居留證延期，承辦人突然說我少了一份文件，我整個人坐立難安，心跳得異常激動。櫃檯後面排了長長的隊，輪到我卻可能要重來。我緊握著文件夾，手心都是汗，腦中一片空白，只想趕快弄清楚到底還缺什麼。,3.52,6.62
AUG_0082,augment,醫院打電話來說孩子的健檢報告有一項要複檢，我聽到的瞬間整個人緊繃起來，呼吸都快停了。我中文還聽不太懂醫學名詞，越想越激動，立刻打給先生問清楚。等回電的那十分鐘，我在客廳走來走去，坐也不是站也不是。,3.64,6.51
AUG_0083,augment,婆婆突然說過年要在家辦二十幾人的團圓飯，全交給我張羅，我聽完心跳猛烈加速。我連菜市場的台語都還聽不全，現在要一個人扛這麼重大的場面。我攤開紙條寫菜單，手抖得字都歪了，越寫越緊張。,3.31,7.18
AUG_0084,augment,剛剛接到工廠領班的電話，說明天要臨時加班到深夜，可是孩子放學沒人接。我整個人激動得說不出話，腦袋飛快地轉。我一邊翻通訊錄找人幫忙，一邊心跳劇烈，那種坐立難安的感覺壓得我喘不過氣。,3.28,7.16
AUG_0086,augment,孩子的老師傳訊息說要約家長面談，語氣很正式。我看到通知整個人緊張到不行，是不是孩子在學校出事了？我中文還不夠好，怕聽不懂老師的意思。我反覆讀那幾行字，心跳越發強烈，今晚大概又要睡不著了。,2.89,6.70
AUG_0088,augment,房東打電話來說下個月要調漲房租，幅度大得讓我十分驚訝。我立刻在心裡算這個月的開銷，越算越坐立難安。先生薪水有限，孩子又要繳學費。我握著電話，心跳猛烈，急著想開口跟房東商量。,3.48,6.92
AUG_0089,augment,剛收到老家來的訊息，說父親半夜送急診了。我看到的瞬間整個人僵住，心臟劇烈地跳。隔著一整片海，我什麼忙也幫不上。我盯著手機等下一則消息，手指不停發抖，那種無法立刻飛回去的焦躁讓我格外激動。,3.11,7.08
AUG_0091,augment,銀行突然來電說我的帳戶被列為需要重新驗證身分，否則會凍結。我聽完整個人激動到坐立難安，那是我發薪和匯款的唯一帳戶。我中文聽不全那些專有名詞，緊張地請對方放慢速度，心跳猛烈，急著弄清下一步該怎麼辦。,3.53,6.94
AUG_0092,augment,幼兒園臨時通知說班上有腸病毒，要我馬上去接孩子。我接到電話的那一刻心跳異常激動，立刻向領班請假往外衝。一路上我緊張地想著孩子是不是也被傳染了，坐在公車上坐立難安，恨不得自己長翅膀飛過去。,3.87,7.16
AUG_0093,augment,今天第一次自己一個人去戶政事務所辦文件，叫號燈一直跳，我緊張得不停看手裡的單子。輪到我時，承辦人問的問題我有一半沒聽懂，心跳得格外激動。我硬著頭皮拿出手機翻譯，額頭冒汗，整個人坐立難安。,3.68,6.74
AUG_0094,augment,先生說公司可能要裁員，他在名單上的機率不小。我聽到這消息整個人緊繃，心臟跳得特別強烈。家裡的房貸、孩子的學費全壓在我們身上。我一整晚都在算如果他失業我們能撐幾個月，越想越激動，怎麼也睡不著。,2.97,7.21
AUG_0097,augment,孩子在學校跟同學起了爭執，對方家長打電話來語氣很衝。我隔著電話聽不太懂他連珠炮的責備，只覺得心跳猛烈，整個人坐立難安。我一邊道歉一邊想把事情問清楚，手都在抖，那種急切又無措的感覺壓得我喘不過氣。,2.63,6.99
AUG_0098,augment,健保卡突然在藥局刷不過，店員說可能是資料異常。我當下整個人緊張到不行，心跳特別強烈，孩子的藥還等著拿。我翻包包找其他證件，手忙腳亂，越急越找不到，那一刻坐立難安的焦躁讓我幾乎站不穩。,2.93,7.25
AUG_0099,augment,今天是我來台灣第一次自己包水餃要拜拜，婆婆站在旁邊一直盯著看。我手一直抖，皮捏不緊，心跳得格外激動，深怕做不好被嫌棄。蒸籠掀開的那一刻，我屏住呼吸，緊張地等著婆婆開口評價，那幾秒漫長得不得了。,4.03,6.85
AUG_0100,augment,半夜接到工廠宿舍管理員的電話，說我登記的證件影本不見了，要我明天一早補交正本。我從睡夢中驚醒，心跳異常激動，整個人立刻坐起來翻找文件。深夜的房間裡，我緊張得手腳冰冷，腦中反覆想著萬一補不齊會不會出事。,3.65,6.59
AUG_0101,augment,今天去區公所辦居留證延期，承辦人突然說我少帶一份文件，我整個人愣住，心跳得超快。明明上週打電話確認過的，怎麼會這樣？我站在窗口前坐立難安，手心都是汗，腦袋一片空白，只能不停翻包包，希望能找到那張紙。,3.05,6.77
AUG_0102,augment,半夜接到老家打來的電話，我心臟猛地一跳。電話那頭聲音很急，說我媽住院了。我握著手機的手在發抖，整個人異常激動，來回踱步，想立刻買機票飛回去，卻又想到孩子明天要上學，這種被撕扯的感覺讓我喘不過氣。,2.70,7.29
AUG_0104,augment,工廠今天臨時宣布要趕一批急單，組長大聲喊著進度落後。生產線的機器轟隆作響，我手忙腳亂地跟著節奏動作，神經繃得緊緊的。空氣裡那股急迫的氣氛特別強烈，我連喝口水的時間都不敢有。,3.37,6.47
AUG_0105,augment,我第一次自己去醫院掛急診，櫃台小姐說的話我只聽懂一半。看著螢幕上跳動的號碼，我心裡又急又慌，握著健保卡的手一直發抖。聽不懂的醫療術語讓我格外激動，只能反覆問護理師，深怕漏掉重要的事。,3.19,6.50
AUG_0106,augment,婆婆突然把家裡所有親戚都叫來吃飯，說要正式介紹我。一桌子陌生的面孔盯著我看，我緊張得筷子都拿不穩。每個人問的問題我都要在腦中翻譯一遍，那種被注視的壓力異常強烈，後背冒了一身冷汗。,3.24,6.61
AUG_0107,augment,今天收到一封官方掛號信，信封上印著紅色的字。我心跳加速，手在拆封時一直抖。看不懂上面的法律用語，我萬分驚訝又慌張，立刻打給仲介問個清楚，整個下午都坐立難安，飯也吃不下。,2.96,6.97
AUG_0108,augment,捷運上突然有人用很快的台語問我路，我一句都聽不懂。周圍的人都在看，我臉一下子漲紅，心跳得飛快。那種聽不懂又被催促的窘迫感格外強烈，我只能比手畫腳，激動得連自己的母語都快脫口而出。,4.02,7.33
AUG_0110,augment,公司今天宣布要重新簽工作合約，條款全是密密麻麻的中文。我一行一行讀，越讀越緊張，深怕簽下不利的條件。同事催我快點簽名，我心裡那股不安異常強烈，手懸在紙上遲遲落不下去。,3.17,6.49
AUG_0112,augment,我去銀行想開戶匯錢回家，行員突然說我的證件資料對不上。我一聽整個人僵住，心跳猛烈加速。錢是我省了好幾個月的，要是出問題該怎麼辦？我站在櫃台前坐立難安，反覆解釋到聲音都在發抖。,2.85,7.01
AUG_0113,augment,路上遇到警察臨檢，要我出示證件。雖然我證件齊全，但那一瞬間還是緊張得心跳飆高。看著警察翻看我的居留證，我屏住呼吸，腦中一片混亂，那種被審視的不安格外強烈，雙腿都有點發軟。,3.13,6.92
AUG_0114,augment,房東突然傳訊息說下個月要漲房租，還要我三天內回覆。我看到訊息整個人激動起來，這個價格根本超出我的負擔。我來回算著薪水和匯回家的錢，越算越慌，整個晚上翻來覆去睡不著。,2.88,7.42
AUG_0115,augment,孩子在學校跟同學起了衝突，對方家長氣沖沖地打電話來。我聽著對方激動的語氣，自己也緊張得說不出完整的句子。中文一急就更卡，我心跳加速，努力想道歉又怕說錯話，那種無助感異常強烈。,2.65,7.29
AUG_0117,augment,仲介突然通知我工作的工廠可能要關門，叫我做好準備。我一聽腦袋嗡的一聲，心跳猛烈。要是沒了工作，簽證怎麼辦、家裡的錢怎麼辦？無數問題湧上來，我坐立難安，整個人緊繃得像快斷掉的弦。,2.89,6.61
AUG_0118,augment,我第一次自己搭高鐵回南部，月台上廣播又快又模糊。我緊張地反覆看票上的車廂和時間，深怕坐錯車。人潮推著我往前走，那種陌生環境的慌亂感異常強烈，我緊抓著行李箱，心臟一直狂跳。,3.65,6.78
AUG_0119,augment,收到老家寄來的包裹被海關卡住的通知，要我補一堆文件。我看著陌生的表格，急得手都在抖。裡面是媽媽親手做的家鄉味，我萬分焦急又激動，一遍遍打電話詢問，深怕東西就這樣被退回去。,3.51,6.74
AUG_0120,augment,公司開會時主管突然點名要我用中文報告工作進度。所有同事的眼睛都看向我，我緊張得腦袋一片空白。準備好的句子全忘了，心跳快得幾乎聽得見，那種當眾被注目的壓力格外強烈，手裡的紙抖個不停。,3.26,6.46
AUG_0121,augment,今天去區公所辦居留證延期，承辦人員突然說我少帶一份文件，我整個心臟狂跳，手心冒汗。隊伍後面還排了那麼多人，我聽不太懂他講的專有名詞，腦袋一片混亂。要重新請假再跑一趟嗎？我坐立難安，連話都說不清楚。,2.63,6.82
AUG_0122,augment,婆婆突然打電話來，說孩子在學校發燒被送保健室。我那一刻無比激動，立刻丟下工作往外衝。路上每個紅燈都讓我焦躁得想跳腳，腦中閃過各種最壞的畫面。到底嚴不嚴重？我握著手機的手一直在抖。,3.07,7.26
AUG_0123,augment,老闆把我叫進辦公室，神情嚴肅地說有件事要談。我心臟瞬間揪緊，難道是要辭退我嗎？我在門口站了三秒才敢進去，整個人緊繃到極點。簽證和工作綁在一起，萬一沒了，我接下來該怎麼辦，腦子轟轟作響。,2.62,7.33
AUG_0124,augment,視訊時媽媽說奶奶住院了，我整個人愣住，眼睛瞪得老大，十分驚訝又手足無措。我隔著一片海，什麼忙都幫不上。掛掉電話後我在客廳來回踱步，心跳劇烈，連坐下來吃飯都辦不到。,2.60,6.78
AUG_0125,augment,孩子帶回一張家長同意書，全是看不懂的字，明天就要交。我急得抓耳撓腮，一個字一個字查字典，越查越緊張。萬一簽錯影響孩子怎麼辦？我盯著那張紙，心臟像要跳出來，整夜睡不安穩。,3.03,6.62
AUG_0126,augment,銀行櫃員突然說我的帳戶被列為警示，要我配合說明。我當場腦袋一片空白，心跳加速，手指冰涼。我什麼都沒做啊，怎麼會這樣？我萬分驚訝又害怕，聲音都在發抖，只能反覆問到底發生什麼事。,2.89,7.21
AUG_0127,augment,捷運上有人用很快的台語問我路，我聽不懂，他的表情越來越不耐煩。我整個人緊張到僵硬，臉發燙，心臟猛烈跳動。周圍的人都在看我，我恨不得馬上消失，手足無措地比手畫腳。,2.53,7.16
AUG_0129,augment,房東突然來電說要漲房租，還限我三天內答覆。我一下子坐立難安，腦中急速盤算著工資夠不夠。要搬嗎？孩子的學區怎麼辦？我握著電話越想越激動，整個下午都靜不下來。,3.13,7.12
AUG_0130,augment,公司要我臨時上台向客戶簡報，還要用中文。我心跳瞬間飆到極點，喉嚨乾得發不出聲。台下那麼多雙眼睛盯著我，我手裡的筆抖個不停，腦子裡的句子全亂成一團。,2.87,6.87
AUG_0131,augment,收到一封掛號信，上面寫著「限期改善」幾個大字。我心頭一緊，反覆讀那行字，越讀越緊張。我不確定自己是不是哪裡違規了，整顆心懸著，飯也吃不下，只想趕快找人問清楚。,3.41,6.29
