id,granularity,text,valence,arousal
AUG_0016,augment,中秋節看到別人一家團圓烤肉，我卻要在餐廳加班到深夜。想到爸媽在老家孤零零過節，我心裡一陣絞痛。我端盤子的手一直抖，眼淚差點掉出來。這種思念混著委屈，快要把我整個人吞沒，我氣得想大哭。,3.25,7.68
AUG_0017,augment,先生的家人一直逼我趕快生兒子，說生女兒沒用。我聽到氣血往上衝，臉發燙全身發熱。我的身體是我的，憑什麼被他們這樣指指點點？我當場摔門進房，心跳快得像要炸開，氣到整個人都在發抖。,3.03,7.88
AUG_0018,augment,警察臨檢時盯著我的證件看很久，還問東問西，路人都停下來看熱鬧。我羞愧又恐慌，手心全濕，話都說不清楚。我明明什麼都沒做錯，卻被當成罪犯一樣。我站在那裡渾身發抖，快要當眾崩潰哭出來。,2.9,7.54
AUG_0019,augment,公司突然說要資遣我，理由是外籍員工太多。我聽到腦袋嗡嗡作響，整個人癱在椅子上。房租、孩子學費、寄回家的錢，全都靠這份工作。我又急又怕又氣，心臟狂跳到胸口發疼，真的快撐不住要昏倒了。,3.26,7.59
AUG_0020,augment,婆婆把我從娘家帶來的護身符丟進垃圾桶，說那是迷信髒東西。那是我媽親手給我的啊！我氣到全身顫抖，眼淚瞬間爆出來。我衝去翻垃圾桶找回來，手都在抖。我在這個家連一點自己的東西都保不住，快氣瘋了。,3.29,7.56
AUG_0021,augment,工廠又扣我薪水，說我請假太多，可是我媽在越南病重我怎麼能不管！我整晚睡不著，心跳快到快炸開，想到房租、匯款、還有仲介的錢，我快要喘不過氣了。這個地方到底把我當人還是機器？我好害怕再這樣下去我會撐不住。,3.16,7.14
AUG_0022,augment,婆婆當著全家的面說我是花錢買來的，我氣到手都在抖！我離鄉背井來這裡，煮飯洗衣照顧全家，換來的是這種話？我躲在廁所哭到喘不過氣，心臟狂跳，我真的不知道還能忍多久，好想大吼卻連中文都說不清楚。,2.78,7.33
AUG_0023,augment,孩子的老師打電話來，說我兒子在學校被笑是『外籍的』，我聽完整個人都在發抖！我恨自己中文不好幫不了他，恨這裡的人這樣對小孩。我一整晚坐在床邊看他睡，眼淚一直掉，胸口悶到快爆炸，我到底該怎麼保護我的孩子？,2.66,7.29
AUG_0024,augment,居留證要換，我拿著一疊看不懂的表格站在櫃檯前，手心全是汗。承辦員講很快又不耐煩，我越聽越慌，腦袋一片空白。要是辦不成我會不會被遣返？想到這裡我全身發冷，心跳得像要跳出來，我快崩潰了。,2.68,7.32
AUG_0025,augment,過年了，這裡到處團圓，我一個人在出租房裡聽著鞭炮聲，眼淚止不住地掉。我想我媽包的粽子、想家鄉的味道，想到胸口都痛。為什麼我要在這裡受這種孤單？我氣自己當初的選擇，整個人焦躁到在房裡走來走去。,3.11,7.39
AUG_0026,augment,先生今天又摔東西大吼，說養我很累，我嚇得躲在角落發抖！我沒有工作、沒有身分、沒有娘家可以回，我被困在這裡了。心臟狂跳，我一直發抖，好怕他哪天動手。我到底要怎麼辦，誰來救救我，我快撐不下去了。,2.9,7.27
AUG_0027,augment,發燒到快四十度去看醫生，護士講的話我一句都聽不懂，我急得快哭了！他們表情不耐煩，我比手畫腳講不清楚哪裡痛。躺在診間我又冷又慌，心跳飛快，覺得自己在這裡連生病都沒人懂，那種無助讓我快要窒息。,2.81,7.85
AUG_0028,augment,仲介今天又打來催錢，語氣兇得像要吃了我！我明明每個月都省吃儉用還債，卻永遠還不完。我氣到手在抖，又害怕得想吐，感覺一輩子都被綁死在這筆債裡。我半夜驚醒好幾次，胸口壓著大石頭喘不過氣。,3.12,7.59
AUG_0029,augment,同事在背後笑我口音，還故意把難做的活全推給我，我氣到眼眶發紅！我拼命工作卻換來嘲笑，越想越委屈越憤怒。中午我一個人躲在樓梯間，心臟狂跳，手指冰冷，我真的好想衝出去對他們大喊，卻只能忍。,2.74,7.68
AUG_0030,augment,女兒問我為什麼別人的媽媽都會講漂亮的中文，我當場愣住，喉嚨像被掐住！我恨自己學不好，害孩子被比較。晚上我抱著課本一個字一個字念，越念越急越挫敗，眼淚滴在紙上，我焦慮到整晚沒睡，怕拖累她一輩子。,2.73,7.4
AUG_0031,augment,銀行說我的證件有問題不能開戶，我站在那裡臉都紅了，後面一堆人在看我！我聽不懂他們在說什麼專有名詞，越急越說不清楚。心臟跳得好快，手心全是汗，我覺得全世界都在盯著這個『外國人』，我羞愧又憤怒到快哭出來。,3.39,7.61
AUG_0032,augment,老公家人偷偷把我的護照收走，說怕我跑掉，我聽到整個人都炸了！那是我的身分、我的命根子啊！我又氣又怕，質問他們卻被罵沒良心。我半夜偷偷翻抽屜找，手一直抖，心臟快跳出來，我覺得自己像被關起來的囚犯。,3.05,7.65
AUG_0033,augment,工作到手指流血，工頭還罵我動作慢，我氣得眼淚在眼眶裡打轉！我離開家人跨海來拚，換來的是被當廉價勞力使喚。宿舍又擠又臭，我夜裡蜷在床角發抖，胸口悶得喘不過氣，我真的快被這種日子逼瘋了。,3.27,7.72
AUG_0034,augment,中秋節看別人一家烤肉團圓，我一個人躲在陽台哭，思鄉的痛像刀在割！想到我爸的白頭髮、我媽的病，我卻回不去，急得心臟狂跳。我恨這遙遠的距離，恨自己什麼都做不了，那種無力感讓我整個人快崩潰。,2.78,7.13
AUG_0035,augment,孩子生病半夜發高燒，我一個人抱著他衝去醫院，手抖到打不了電話！先生出海不在，我人生地不熟又聽不懂診斷，急得快瘋了。我一邊哭一邊求醫生救他，心臟像要跳出胸口，那一夜我以為天都要塌下來。,2.85,7.31
AUG_0036,augment,公公老是說我們鄉下人骯髒，還當眾檢查我洗的碗，我氣到全身發燙！我把自尊都吞下肚，換來的卻是永遠的嫌棄。我躲進房裡拼命深呼吸卻越來越喘，眼淚一直掉，心裡有股怒火燒得我快要控制不住自己。,2.77,7.85
AUG_0037,augment,公司通知要裁員，說優先裁『外籍的』，我一聽腿都軟了！沒有這份工作我連居留都保不住，全家要喝西北風。我坐在座位上手一直抖，腦子嗡嗡作響，焦慮到整個人快窒息，回家的路上我忍不住在騎樓下崩潰大哭。,3.3,7.35
AUG_0038,augment,鄰居報警說我們吵到他們，警察來的時候用很快的中文問我，我嚇得說不出話！我怕被誤會、怕留紀錄、怕影響身分，心臟狂跳到耳鳴。那種被當成麻煩人物的眼神刺得我好痛，我整夜輾轉難眠，焦躁得快要發瘋。,3.12,7.42
AUG_0039,augment,我媽走了，我卻因為證件卡關趕不回去送她最後一程，我在電話這頭崩潰嚎哭！那種痛像把心撕開，我恨這一切，恨距離、恨規定、恨自己當初嫁這麼遠。我癱在地上喘不過氣，覺得全世界都塌了，再也拼不回來。,3.33,7.47
AUG_0040,augment,填孩子的入學資料又是一堆看不懂的字，我急得滿頭大汗把筆都握斷了！每次面對這些表格我就恐慌，怕填錯害到孩子。我打電話問人卻被嫌煩，掛掉後我一個人在桌前發抖流淚，心臟狂跳，覺得自己在這裡永遠是個笨拙的外人。,2.81,7.3
AUG_0041,augment,今天在市場買菜，那個攤販竟然當著大家的面笑我口音，說「越南來的聽不懂啦」。我氣到手都在發抖，眼淚在眼眶裡打轉。我來這裡這麼久，努力學中文，為什麼還要被這樣羞辱？我恨死這種眼神了！,3.05,7.31
AUG_0042,augment,半夜孩子發高燒，我抱著他衝去醫院，護士問的健保問題我一句都聽不懂，急得我快哭出來。我一個人在陌生的國家，語言不通，孩子在我懷裡燙得像火，我怕得整個人都在顫抖，快要崩潰了！,3.07,7.82
AUG_0043,augment,婆婆又把我的證件收走了，說怕我拿了錢就跑。我拚命解釋我沒有那個意思，她根本不聽，還罵我沒良心。我氣得胸口都痛了，我連自己的身分證都不能自己保管，我到底算什麼人？,2.92,7.28
AUG_0044,augment,工廠領班今天又逼我加班到凌晨，我說我累了想休息，他竟然威脅要遣返我。我全身發抖，心跳快得像要爆炸。我離家這麼遠就是為了賺錢，卻要被這樣壓榨，我真的快撐不下去了！,3.4,7.51
AUG_0045,augment,過年了，看著別人一家團圓，我卻連跟媽媽視訊都被老公罵浪費電。我躲在廁所哭到喘不過氣，好想回家，好想抱抱我媽。這種思念像刀在割，我快要窒息了，為什麼沒有人懂我的痛？,2.67,7.14
AUG_0046,augment,孩子的老師打電話來，說我兒子在學校被同學欺負，罵他是「外籍新娘的小孩」。我聽完氣到全身發燙，我的孩子做錯什麼了？憑什麼這樣對他！我又急又氣，一整晚都睡不著，心臟狂跳。,2.69,7.6
AUG_0047,augment,去辦居留延期，承辦人員態度超級差，把我的文件丟在桌上叫我重寫。我明明照著做了，她卻一直冷嘲熱諷。我又急又怕，手抖到寫不好字，眼淚快掉下來，我恨透了這種被當次等人的感覺！,3.23,7.44
AUG_0048,augment,老公喝醉又對我大吼，摔東西，說我是他花錢買回來的。我嚇到躲在角落發抖，心臟快跳出來了。我不是商品！我是人啊！我又氣又怕又無助，這個家像地獄，我真的快瘋了。,2.65,7.41
AUG_0049,augment,今天在銀行辦事，行員一直用很快的中文說一堆術語，我聽不懂請她慢一點，她翻白眼嫌我麻煩。我又羞又氣，臉都紅了，後面排隊的人也在瞪我。我恨自己的語言，恨這種被嫌棄的難堪！,3.4,7.52
AUG_0050,augment,娘家傳來消息說爸爸病重，我卻連機票錢都湊不出來，老公還不肯借我。我崩潰大哭，胸口悶到喘不過氣。爸爸可能等不到我回去了，這種無能為力的痛快把我撕碎，我恨自己什麼都做不了！,3.38,7.79
AUG_0051,augment,仲介當初騙我工作輕鬆薪水高，結果每天做十四小時還被扣錢。我打電話抗議，他直接掛我電話。我氣到全身發抖，感覺被整個世界騙了。我借錢出來的，現在怎麼辦？我快恐慌到不能呼吸了。,2.61,7.68
AUG_0052,augment,社區的媽媽們聚在一起聊天，我一走過去大家就閉嘴用怪異的眼神看我。我心跳加速，臉燙得要命，那種被孤立的感覺讓我又氣又難受。我到底做錯什麼了？我恨這種永遠融不進去的絕望！,3.15,7.53
AUG_0053,augment,孩子問我為什麼他的媽媽跟別人不一樣，說同學笑他。我聽了心如刀割，氣到牙齒打顫。我拚了命想給他好生活，卻連讓他抬得起頭都做不到。這種自責和憤怒交織，我快要崩潰了！,2.81,7.61
AUG_0054,augment,去看醫生，我把症狀比手畫腳講了半天，醫生不耐煩地打斷我，說「你講中文好不好」。我又急又委屈，眼淚直接掉下來。我身體那麼不舒服，卻連把病痛講清楚都被嫌棄，我恨死這種無助了！,2.69,7.45
AUG_0055,augment,老公家的親戚聚餐，全程沒人跟我說話，還當面議論我「花那麼多錢娶回來」。我坐在那裡手緊緊握著，指甲都掐進肉裡了。我氣到發抖卻不敢發作，那種被當空氣的屈辱快把我逼瘋！,2.96,7.86
AUG_0056,augment,我的證件被雇主扣著不還，我想換工作卻走不了。我打去申訴專線，對方語言又不通，我急得在電話裡快哭出來。我像被關在牢籠裡的鳥，喘不過氣，這種被困住的恐慌讓我整夜心悸！,3.3,7.31
AUG_0057,augment,今天發薪水，老闆又找藉口扣了一大半，說是「宿舍費」跟「介紹費」。我拚死拚活一個月就剩這一點，氣到手都在抖。家裡還等著我寄錢回去，我又急又怒又絕望，真的快撐不住了！,3.0,7.24
AUG_0058,augment,中秋節大家都在烤肉團圓，我一個人在出租房裡吃泡麵。想起家鄉的月亮和媽媽做的菜，我崩潰大哭，胸口痛到喘不過氣。這種孤單像要把我吞噬，我好想回家，好想有人抱抱我啊！,3.33,7.8
AUG_0059,augment,公公說我生不出兒子是廢物，要老公再娶一個。我聽完整個人都僵住了，氣血往腦門衝，手抖得停不下來。我是活生生的人不是生育機器！這種羞辱和憤怒讓我快要爆炸，我恨透了這個家！,2.84,7.61
AUG_0060,augment,去區公所辦孩子的證件，資料被說不齊全要我跑第三趟。我請假一次扣一天薪水，急到快哭。承辦員還冷冷地說「這是規定」。我又氣又無助，感覺整個系統都在為難我，快要崩潰了！,3.09,7.22
AUG_0061,augment,來台灣八年了，昨天去戶政事務所辦身分，那個人竟然說我文件不齊要重跑一趟。我的手都在抖，明明上次就是同一個人叫我這樣準備的！為什麼每次都是我錯？我坐在車上眼淚一直掉，胸口悶得快喘不過氣，我到底還要被折磨多久？,3.21,7.53
AUG_0062,augment,工廠今天又要我加班到半夜，領班用那種眼神看我，好像我不做就是罪。我快崩潰了，手臂痛到抬不起來，可是我不敢說一個不字。我一個人在異鄉，被欺負也沒地方訴，心臟跳得好快，我真的撐不下去了，好想大叫。,3.22,7.52
AUG_0063,augment,婆婆又在客廳跟鄰居說我不會煮台灣菜，說我教壞小孩。我站在廚房手緊緊握著鍋鏟，全身發燙，火氣衝上腦門。我到底做錯什麼？我每天忙到不能睡，換來的是這些難聽的話，我氣到整個人在發抖。,2.6,7.36
AUG_0064,augment,孩子的老師打電話來，說我簽的聯絡簿字看不懂，語氣好不耐煩。我拿著手機愣在那裡，臉燒得通紅，喉嚨像被掐住。我很努力學中文了啊！為什麼還是被當成笨蛋？我氣自己也氣這個世界，眼淚憋不住。,2.62,7.84
AUG_0065,augment,半夜接到家鄉電話，媽媽住院了，我卻連機票錢都湊不出來。我抱著棉被在房間裡發抖，心痛到快裂開。隔著一片海，我什麼都做不了！那種無力感讓我喘不過氣，我恨自己當初為什麼要嫁這麼遠。,3.3,7.77
AUG_0066,augment,去醫院看病，護士講一大串我聽不懂，我一直說慢一點她卻更大聲。我整個人恐慌起來，手心全是汗，心臟狂跳。我怕拿錯藥，怕誤診，怕在這裡出事沒人知道。我坐在候診椅上快要哭出來，好無助。,2.85,7.15
AUG_0067,augment,老公今天當著全家的面吼我，說養我養得好累。我腦袋一片空白，全身冰冷又發抖。我做牛做馬還被說是負擔？我氣到指甲掐進手心，眼淚卻停不下來。原來我在這個家什麼都不是，這種感覺讓我快窒息。,3.3,7.86
AUG_0068,augment,過年了，這裡熱熱鬧鬧，我卻躲在房間哭到不能自己。想起老家全家圍爐的味道，胸口痛得像被撕開。我一個外人插不進他們的團圓，越熱鬧我越孤單，那種被排擠的焦慮讓我整晚睡不著，好想逃回去。,2.67,7.49
AUG_0069,augment,仲介扣我薪水說是手續費，我去理論他竟然威脅要把我遣送回國。我當場腿軟，心臟像要跳出來，全身都在抖。我借錢來這裡工作，怎麼可以這樣對我？我又怕又氣，一整晚睡不著，滿腦子都是被抓走的畫面。,2.66,7.71
AUG_0070,augment,孩子在學校被同學笑說媽媽是外國人，回家問我為什麼不一樣。我心如刀割，火氣同時衝上來，我氣那些孩子也恨自己。我把孩子抱在懷裡，手抖得厲害，眼淚砸在他頭上。我真的好怕他一輩子被貼標籤。,3.21,7.2
AUG_0071,augment,居留證快到期，我在網站上填了三次都被退件，客服電話永遠打不通。我急得直冒冷汗，心跳快到耳朵嗡嗡響。要是逾期我就變非法了！我盯著螢幕整個人快瘋掉，這種恐慌讓我連飯都吃不下。,2.98,7.54
AUG_0072,augment,市場買菜，老闆聽我口音就故意抬價，我抗議他還罵我滾回去。我氣到全身發熱，聲音都在抖，圍觀的人卻只是看笑話。我提著菜快步逃走，眼淚一路流。憑什麼我在這裡就要被這樣糟蹋？我恨透了這種眼光。,2.81,7.8
AUG_0073,augment,公司開會全講台語，沒人願意翻譯給我聽，散會後又怪我沒配合。我坐在位子上臉紅到發燙，心臟狂跳，那種被當空氣的羞辱讓我快崩潰。我拚命想融入卻永遠被推開，我真的好想放聲大哭。,2.94,7.27
AUG_0074,augment,小姑當著親戚面翻我的手機，說怕我拿錢寄回娘家。我氣到手在發抖，血都衝上頭。我把自己當家人，他們卻把我當小偷防！那一刻我覺得心整個涼掉又燒起來，我幾乎控制不住想摔東西的衝動。,3.03,7.68
AUG_0075,augment,下大雨我騎車去接孩子摔倒了，路人沒人停下來幫忙。我坐在濕透的地上又痛又慌，孩子在遠處等我，我急得快哭出來。人生地不熟連個能打的電話都沒有，那種孤立無援的恐懼讓我全身發冷發抖。,2.76,7.35
AUG_0076,augment,銀行說我的匯款被凍結，要我證明錢的來源，語氣像在審犯人。我腦袋轟一聲，手抖到簽不了字。那是我省吃儉用要寄回家的救命錢啊！我又氣又怕，心跳快到胸口發痛，站在櫃檯前差點昏過去。,3.4,7.62
AUG_0077,augment,老公家人逼我簽放棄財產的文件，說這樣才算真心。我看著那張紙全身發抖，怒火跟恐懼一起翻上來。我離鄉背井付出這麼多，換來的是被當防賊？我氣到說不出話，眼淚砸在桌上，胸口悶得快要爆炸。,2.95,7.51
AUG_0078,augment,孩子發高燒送急診，醫生問病史我緊張到中文全忘光。我抱著滾燙的孩子手足無措，心臟像被人捏住，眼淚糊了整張臉。我怕答錯害了他，那種恐慌壓得我喘不過氣，我在走廊崩潰到蹲下來發抖。,2.7,7.28
AUG_0079,augment,端午節我做了家鄉的粽子想分享，婆婆一句「怪味道」全丟進垃圾桶。我站在那裡整個人愣住，火氣跟委屈一起衝上來。那是我對家的思念啊！我氣到手發抖，衝回房間摀著嘴哭，胸口痛得像被踩碎。,2.87,7.57
AUG_0080,augment,警察臨檢查我證件時態度很兇，一直用手電筒照我的臉。我嚇得全身僵硬，心臟狂跳，明明證件都合法卻被當罪犯。我聲音抖到說不清楚，那種被歧視的憤怒跟恐懼交織，讓我整晚做惡夢驚醒好幾次。,2.78,7.28
AUG_0081,augment,醫院叫到我的號碼那一刻，我整個人彈起來，心臟跳得好快。護士問的每一句我都要用力聽，深怕聽錯。我攥著檢查單，手心全是汗，腦子飛快轉著等一下要怎麼跟醫生說我哪裡不舒服。,4.66,7.6
AUG_0082,augment,移民署的信今天寄到，我拆開的時候手一直抖。上面說我的居留資料要補件，期限只剩三天。我立刻站起來翻抽屜找文件，來回走了好幾趟，心跳完全停不下來，連坐都坐不住。,4.78,7.82
AUG_0083,augment,孩子的老師打電話來，說要我馬上到學校一趟。我聽不太懂她講的原因，只覺得胸口一緊，立刻放下手邊的鍋鏟。騎車去的路上我握著把手的手一直發緊，腦袋嗡嗡作響。,5.29,7.16
AUG_0084,augment,工廠今天突然宣布要重新排班，領班念名單的時候我屏住呼吸，耳朵豎得直直的。念到我名字前那幾秒，我心臟簡直要跳出來，指甲都掐進手掌裡了。,4.79,7.64
AUG_0085,augment,婆婆突然用很快的台語問我一串話，我一個字都沒抓到，愣在原地，心一直往下沉又往上衝。我張著嘴想回話卻說不出來，額頭一下冒汗，整個人繃得緊緊的。,4.77,7.21
AUG_0086,augment,半夜手機響，是老家的號碼。這種時間打來一定有事，我猛地坐起，手指抖著滑開螢幕。接通前那一秒，我腦中閃過好多畫面，心跳快到耳朵都在響。,5.35,7.56
AUG_0087,augment,第一次自己去銀行辦事，行員講的專有名詞我全聽不懂，隊伍後面的人一直催。我站在櫃檯前，手裡的表格填了又擦，心跳加速，腿都有點站不穩。,4.98,7.73
AUG_0088,augment,孩子在超市突然不見了，我瞬間血液都凝住，扯著嗓子喊他的名字，眼睛掃遍每一條走道。那幾分鐘我心臟狂跳，手腳冰冷，整個賣場的聲音都變得好遠。,5.25,7.25
AUG_0089,augment,面試官突然改用中文快速問問題，我腦袋一片空白，心跳猛然加快。我努力想擠出完整的句子，手指在桌下不停摩擦，坐在椅子上根本安不下心。,4.68,7.44
AUG_0090,augment,過年圍爐，親戚一個接一個問我問題，我聽得又急又慌。夾菜的筷子在半空停住，心跳得好快，笑容僵在臉上，好想找個地方喘口氣。,4.94,7.47
AUG_0091,augment,仲介臨時通知我明天就要換工作地點，我一聽整個人跳起來。行李還沒收、路也不熟，我在房間裡團團轉，心臟砰砰跳，腦子完全靜不下來。,5.18,7.64
AUG_0092,augment,孩子拿聯絡簿回來要我簽名，上面紅字寫了一大段，我一個字一個字認，越看越緊張。我握著筆的手在抖，心跳加速，深怕自己又漏看了什麼重要的事。,5.39,7.18
AUG_0093,augment,路上警察突然攔下來要看證件，我心猛地一縮，急忙翻包包。手指抖得拉不開拉鍊，我腦中飛快想著文件到底放哪，喉嚨乾得說不出話。,4.92,7.37
AUG_0094,augment,公司群組突然彈出一堆訊息，主管說臨時要開會。我看不太懂那些字，心跳一下子飆起來，來回滑著手機，坐立難安地等別人翻譯給我聽。,5.29,7.3
AUG_0095,augment,颱風天房東打來說水管爆了要我趕快處理，我一聽整個緊繃。我不知道該打給誰、怎麼講，抓著電話在客廳踱來踱去，心臟跳得又急又快。,4.75,7.46
AUG_0096,augment,第一次帶孩子去打預防針，護士問了好幾個我聽不懂的問題。我又急又怕答錯，心跳砰砰響，一手抱著哭鬧的孩子，一手緊緊攥著健保卡發抖。,4.94,7.32
AUG_0097,augment,考駕照筆試，螢幕上的題目字我要拚命辨認，時間一分一秒在跑。我心跳快得要命，手指懸在選項上遲遲不敢按，整個人繃到肩膀都痠了。,4.8,7.84
AUG_0098,augment,市場的老闆娘突然大聲跟我算帳，講得又快又急，我一時反應不過來。我腦子飛轉算著到底該付多少，心跳加速，手忙腳亂地翻著錢包裡的零錢。,4.95,7.79
AUG_0099,augment,孩子在學校跟同學起衝突，對方家長氣沖沖打來。我聽著那激動的語氣，心跳一路往上衝，握著手機的手全是汗，急著想聽懂到底發生什麼。,5.04,7.14
AUG_0100,augment,健保費的繳款單金額比我想的多好多，我盯著那串數字，心一下懸起來。我反覆算著這個月的開銷，坐在桌前怎麼都靜不下來，手指不停敲著桌面。,5.4,7.77
AUG_0101,augment,今天要去移民署辦居留證延期，我一大早就醒了，心臟一直狂跳。文件我檢查了三四遍，還是怕漏掉哪張。排隊的時候手心全是汗，號碼一個一個跳，我整個人繃得緊緊的，不敢分神。,5.38,7.84
AUG_0102,augment,孩子的老師突然打電話來要我明天到學校一趟，沒說什麼事。我掛了電話後坐立難安，腦子裡轉個不停，是不是他闖禍了？還是我哪裡沒做好？一整晚我都在客廳走來走去，等天亮。,5.28,7.23
AUG_0103,augment,工廠今天臨時通知要加班趕貨，領班一直在旁邊盯著時間。機器轟隆隆響，我的手速不敢慢下來，心跳跟著節奏一起加快。汗水滴進眼睛也不敢停，整個車間的氣氛緊繃得讓人喘不過氣。,4.99,7.27
AUG_0104,augment,婆婆突然用很快的台語問我一串話，我一個字都沒聽懂。她的表情越來越急，我越聽越慌，腦袋一片空白，只能點頭又搖頭。那幾秒鐘我心跳快到耳朵嗡嗡響，真的好緊張。,4.92,7.15
AUG_0105,augment,剛剛接到家鄉媽媽的視訊，她說爸爸半夜送去醫院了。我整個人愣住，手抖得握不住手機。隔著螢幕我什麼都做不了，只能瞪大眼睛聽，心臟像被人揪住一樣，怎麼都靜不下來。,4.9,7.89
AUG_0106,augment,今天第一次自己搭捷運去市區面試，站在月台上人潮一波波湧來，我完全分不清方向。廣播的中文太快了，我豎起耳朵拚命聽，深怕坐錯車，整個人神經緊繃，額頭都冒汗了。,4.81,7.73
AUG_0107,augment,銀行行員說我的匯款單填錯了，要重新弄。後面排了長長一列人，大家都在看我。我手忙腳亂地重寫，筆都差點掉了，心跳快得不行，臉一陣熱一陣冷，只想趕快弄完離開。,4.96,7.44
AUG_0108,augment,過年家裡要辦十幾個人的年夜飯，婆婆把菜單交給我。我盯著那張紙，手指發涼。這麼多道菜我從沒一次做過，時間又緊，鍋鏟拿在手裡都在抖，腦子裡一直倒數還剩幾小時。,5.37,7.9
AUG_0109,augment,孩子發高燒到三十九度多，半夜掛急診。診間裡我聽不太懂醫生的專業用語，只能死死盯著他的嘴唇，心臟怦怦跳。護士叫號的聲音一響，我整個人立刻彈起來，神經全繃在孩子身上。,5.04,7.67
AUG_0110,augment,今天房東突然來敲門，說要跟我談租約的事，臉色不太好看。我一時反應不過來，心跳瞬間加速，站在門口手足無措。他講話又急又快，我只能拚命點頭，腦子飛快地想該怎麼回。,4.72,7.34
AUG_0111,augment,公司要我上台向全體同事自我介紹，就在五分鐘後。我在座位上反覆默背講稿，喉嚨發乾，手指不停敲桌子。名字被念到的那一刻，我猛地站起來，心臟像要跳出胸口一樣。,5.37,7.56
