id,granularity,text,valence,arousal
AUG_0011,augment,"公司同事聯合起來打小報告,說我偷懶,主管居然信了還當眾罵我。我氣到說不出話,全身發燙。我每天最早到最晚走,換來這種汙衊!我衝出去在樓梯間哭喊,滿腦子都是仇恨與委屈。",3.24,7.66
AUG_0012,augment,"先生把我的存摺和證件都霸佔起來,不讓我碰,說怕我拿錢跑掉。我氣到快窒息,這是把我當犯人嗎!我大聲跟他吵,他還兇我。我一個人縮在角落發抖,焦慮到整夜睡不著。",2.87,7.22
AUG_0013,augment,"孩子生病發高燒,我抱著他衝去診所,醫生講的話我一句都聽不懂,急得快哭出來。我不停問卻被嫌煩。看著孩子燒紅的臉,我心慌到手一直抖,恐慌得幾乎站不穩。",3.37,7.37
AUG_0014,augment,"婆婆把我從家鄉帶來的東西全丟掉,說那是垃圾。那是我媽親手做給我的啊!我當場崩潰大哭,氣到全身發抖。她這樣褫奪我唯一的念想,狠心到讓我恨得牙癢癢,喘不過氣。",2.67,7.18
AUG_0015,augment,"工作面試時對方一聽我是新住民,臉色馬上變,拙劣地找藉口打發我走。我氣到眼眶發熱,拳頭捏緊。憑什麼因為我是外國人就看不起我!我走在路上越想越憤怒,又焦慮又想哭。",3.28,7.58
AUG_0016,augment,"先生的家人在飯桌上炫耀說養我這個外籍老婆多花錢,還當笑話講。我羞憤到全身發抖,湯匙差點捏斷。我不是被買來的東西!我強忍眼淚衝回房間,崩潰大哭,恨意在胸口燒。",3.25,7.68
AUG_0017,augment,"我辛苦存錢寄回家,結果被親戚說我在台灣過得多好卻不夠孝順。我氣到心臟狂跳,又急又委屈。他們根本不知道我過得多苦!我一個人在異鄉哭訴,焦慮到整晚翻來覆去睡不著。",3.03,7.88
AUG_0018,augment,"公司突然說要資遣我,連理由都不給,態度冷得像仇敵。我一個新住民失業要怎麼活下去!我恐慌到腦袋一片空白,手一直抖。想到房租、小孩學費,我急得快喘不過氣,眼淚止不住。",2.9,7.54
AUG_0019,augment,"鄰居一直對我指指點點,說外籍的都不乾淨,今天還故意洩恨把垃圾丟到我門口。我氣到全身發熱,衝出去理論卻被她惡言相向。我快崩潰了,又憤怒又害怕,回家後整個人止不住發抖。",3.26,7.59
AUG_0020,augment,"我陪先生去辦身分文件,承辦人態度惡劣,一直譏我文件填錯,還大聲斥責我。我又急又羞,心跳快到耳鳴。我明明努力學中文了,為什麼還要被這樣欺負!我站在櫃檯前眼淚狂掉,恐慌到說不出話。",3.29,7.56
AUG_0021,augment,今天去戶政事務所辦身分證，承辦人講的規定我根本聽不懂，一下要這個文件一下要那個。我從早排到中午，最後還是被退件。我整個人快崩潰了，手一直在抖，太緊張了，覺得自己在這裡什麼都做不好，好想哭。,3.16,7.14
AUG_0022,augment,婆婆今天當著全家人的面說我教孩子的方法不對，語氣很兇。我極度不滿卻不敢反駁，胸口悶到喘不過氣。我明明也是為了孩子好，為什麼在這個家我永遠是錯的一方？我氣到整晚睡不著。,2.78,7.33
AUG_0023,augment,工廠老闆今天罵我動作慢，還說要扣我薪水。我聽不太懂台語，只能一直點頭，心裡又慌又氣。我離家這麼遠來賺錢，卻被這樣對待，我的手一直發抖，真的極為不滿，快撐不下去了。,2.66,7.29
AUG_0024,augment,孩子在學校被同學笑說媽媽是外國人、講話怪怪的，他回家哭著問我為什麼跟別人不一樣。我聽了整個人火氣衝上來又心疼到崩潰，我極度不滿這種環境，卻不知道能怎麼保護他。,2.68,7.32
AUG_0025,augment,半夜爸爸打電話來說媽媽住院了，我在這裡什麼都做不了。我急得在房間走來走去，眼淚一直掉。機票那麼貴，假又請不到，我恐慌到全身發冷，覺得自己是個沒用的女兒。,3.11,7.39
AUG_0026,augment,今天去醫院掛號，護士講太快我完全聽不懂，後面的人一直催，我格外尷尬又緊張。輪到我時緊張到連症狀都說不清楚，醫生一臉不耐煩，我氣到又羞到快哭出來。,2.9,7.27
AUG_0027,augment,老公今天又跟我為了寄錢回娘家的事吵架，他說我只顧自己家。我極其不滿，明明我也有在賺錢！他摔門出去那一刻我整個人崩潰大哭，覺得這段婚姻讓我快窒息了。,2.81,7.85
AUG_0028,augment,銀行說我證件不齊不能開戶，來回跑了三趟還是不行。我愈來愈慌，錢領不出來下個月房租怎麼辦？我坐在椅子上手心全是汗，真的太麻煩了，急得快要喘不過氣。,3.12,7.59
AUG_0029,augment,過年家家戶戶團圓，我一個人躲在廚房洗碗，想起老家的年夜飯眼淚就止不住。這裡的熱鬧跟我一點關係都沒有，我心慌又難過，越想越覺得孤單到快崩潰。,2.74,7.68
AUG_0030,augment,仲介當初說的工作內容跟現在完全不一樣，還扣了我一堆費用。我極度不滿卻求助無門，語言又不通。我氣得整個人發抖，晚上躺在床上一直哭，覺得被騙得好慘。,2.73,7.4
AUG_0031,augment,孩子的作業全是中文，我看不懂也教不了，他考差了老師還打電話來。我又急又愧疚，覺得自己拖累了孩子。我坐在桌前手一直抖，焦慮到整晚都睡不著。,3.39,7.61
AUG_0032,augment,鄰居用很兇的口氣說我曬衣服擋到她家，還罵了難聽的話。我聽得懂卻不敢回嘴，心裡極為不滿又害怕。回到家我氣到胸口發燙，眼淚忍不住一直流下來。,3.05,7.65
AUG_0033,augment,今天去市場買菜，老闆聽出我的口音就給我比較貴的價錢，還格外諷刺地笑。我當下氣到說不出話，手都在抖。為什麼我努力生活還要被這樣看不起，我真的快受不了了。,3.27,7.72
AUG_0034,augment,居留證要換發，網站的字我看半天都看不懂，打電話又一直轉接。我急得快哭出來，深怕逾期被罰。我坐在電腦前愈來愈慌，整個人緊張到手心冒汗、頭都痛了。,2.78,7.13
AUG_0035,augment,老公家的親戚聚會，大家用台語聊得很開心，只有我一個人像空氣。有人還當面問我是不是為了錢才嫁來的，我氣到全身發抖，尷尬又憤怒，只想立刻逃離現場。,2.85,7.31
AUG_0036,augment,孩子生病發高燒，我抱著他衝去診所，卻緊張到連他的健保狀況都講不清楚。看著他難受的樣子我整個人快崩潰，手抖到抱不穩，恐慌得眼淚一直往下掉。,2.77,7.85
AUG_0037,augment,公司要裁員，主管暗示我這種外籍的先走。我聽了心臟狂跳，這份薪水是我全家的依靠啊。我極度不滿又害怕，晚上翻來覆去睡不著，一想到失業就慌到快喘不過氣。,3.3,7.35
AUG_0038,augment,打視訊回家看到媽媽白頭髮又多了，她卻笑著叫我別擔心。掛掉電話我崩潰大哭，思念和愧疚一起湧上來。我離她那麼遠，連端碗湯都做不到，心痛到快喘不過氣。,3.12,7.42
AUG_0039,augment,孩子問我為什麼班上媽媽都會講中文只有他媽媽不會，那一刻我又羞又氣又難過。我極度不滿自己的無能，坐在床邊抱著他哭，焦慮到整晚都在想該怎麼辦才好。,3.33,7.47
AUG_0040,augment,去辦事被公務員用很不耐煩的口氣說『妳到底聽不聽得懂』，全部人都看著我。我尷尬到臉發燙，極其不滿卻不敢出聲，心跳快到爆炸，回家後氣到手抖了好久。,2.81,7.3
AUG_0041,augment,昨天去戶政事務所辦身分證，承辦員說我缺一份文件，要我重跑一趟，我當場大驚失色，眼淚差點掉下來。請假一天薪水就沒了，回去還要被工廠罵。我又急又氣，心跳得好快，整個人快要崩潰了，這種生活真的更為艱辛。,3.05,7.31
AUG_0042,augment,我先生今天又對我大吼，說我煮的菜難吃、講話有口音很丟臉。我心裡的怒火一下子燒起來，手都在抖。我離鄉背井來到這裡到底是為了什麼？我越想越惱火，胸口悶到喘不過氣，感覺日子一天比一天更為惡劣。,3.07,7.82
AUG_0043,augment,孩子在學校被同學笑說媽媽是外國人，回家哭著問我為什麼跟別人不一樣。我聽了火冒三丈，可是又不知道能罵誰。我急忙抱著他，自己卻先崩潰了。這種無力感讓我夜裡睡不著，心情更為沉重。,2.92,7.28
AUG_0044,augment,工廠老闆說這個月又要扣我錢，理由講一堆我聽不懂的中文。我急急忙忙拿出手機翻譯，他還不耐煩地催我。我越聽越怕，錢寄不回家鄉，媽媽的藥怎麼辦？我整個人恐慌到手心都是汗。,3.4,7.51
AUG_0045,augment,婆婆today又當著親戚的面說我是花錢娶回來的，我坐在那裡臉都白了。怒髮衝冠也沒用，我一句話都不敢回。我強忍著眼淚，心裡的委屈快要爆炸，這個家的氣氛一天比一天更為緊繃。,2.67,7.14
AUG_0046,augment,半夜孩子發高燒，我急忙抱他去醫院，可是掛號、繳費、看病的字我都看不懂。護理師講很快我聽不清，我急得快哭出來。人在異鄉生病最可怕，那一刻我真的覺得處境更為艱困。,2.69,7.6
AUG_0047,augment,我今天收到居留證快到期的通知，可是需要的資料我一項都湊不齊。我打電話問了好幾個地方都被推來推去，越問越急，越急越亂。萬一被遣返怎麼辦？我怕到整晚都在發抖。,3.23,7.44
AUG_0048,augment,中秋節大家都在烤肉團圓，我一個人坐在陽台看月亮，想起家鄉的媽媽。眼淚止不住地流，心口悶得快要喘不過氣。這裡再熱鬧都跟我無關，那份孤單讓我整個人都要崩潰了。,2.65,7.41
AUG_0049,augment,仲介今天突然說要換我的工作地點，離現在住的地方很遠。我又氣又慌，我根本沒同意啊！我試著爭辯，他卻兇我說不然就回去。我火冒三丈卻又無能為力，覺得未來更為嚴峻。,3.4,7.52
AUG_0050,augment,銀行說我的帳戶有問題被凍結，一堆專有名詞我完全聽不懂。我急急忙忙跑去櫃檯，行員態度冷冰冰。裡面是我全部的積蓄啊！我心跳快到胸口發痛，整個人快嚇壞了。,3.38,7.79
AUG_0051,augment,我在市場買菜，攤販聽到我口音就故意抬高價錢，我一質問他還兇我。當下我怒火中燒，卻又怕吵起來被人圍觀。我紅著眼睛提著菜走開，這種歧視讓我心情更為惡化。,2.61,7.68
AUG_0052,augment,孩子的功課我完全看不懂，老師傳來的聯絡簿我也讀得很吃力。我急得滿頭大汗，怕耽誤孩子。可是我連問都不知道問誰，越想越恐慌，覺得當媽媽在這裡的路更為艱難。,3.15,7.53
AUG_0053,augment,公司today開會全程講台語，我一句都聽不懂，只能傻傻坐著。散會後主管當眾罵我反應慢。我又羞又氣，怒火壓在心底不敢發作。這種被排擠的感覺讓我的處境更為棘手。,2.81,7.61
AUG_0054,augment,我先生失業了，家裡的錢一下子斷了，房租、學費全壓在我身上。我急得整夜睡不著，一想到帳單就心慌意亂。這種壓力比我想像的更為沉重，我快要撐不下去了。,2.69,7.45
AUG_0055,augment,鄰居又在背後說我閒話，說新住民都是來騙錢的。我明明每天拚命工作，聽到這種話真的火冒三丈。我當面理論卻被反咬一口，氣得手都在抖，覺得日子更為惡劣。,2.96,7.86
AUG_0056,augment,我去申請補助，公務員一看到我是外籍配偶就皺眉頭，講話特別不客氣。我急忙解釋，他卻打斷我。我又急又氣，眼淚在眼眶打轉，這種差別對待讓我心裡的怒火燒得更為強烈。,3.3,7.31
AUG_0057,augment,孩子today在學校跟人打架，老師打電話來，我聽不太懂又不敢問清楚。我急急忙忙趕過去，全身發抖。看到孩子受傷我當場大驚失色，那一刻真的快崩潰了。,3.0,7.24
AUG_0058,augment,家鄉傳來爸爸住院的消息，我卻請不到假、也買不起機票回去。我坐在工廠廁所裡哭到喘不過氣，急得像熱鍋上的螞蟻。這種遠在他鄉的無助，讓我心情更為艱困。,3.33,7.8
AUG_0059,augment,我先生把我的護照收走說怕我跑掉，我要求還我卻被他大聲斥責。我又怕又氣，怒火中燒卻不敢反抗。沒有證件我什麼都不能做，那種被困住的恐慌讓我整晚發抖。,2.84,7.61
AUG_0060,augment,今天在路上被警察攔下來查證件，路人都在看我。我急忙翻包包手一直抖，越急越找不到。那種被當成可疑人物的眼光讓我大驚失色，心臟狂跳，覺得在這裡生活越來越可怕。,3.09,7.22
AUG_0061,augment,今天去辦居留證，櫃檯的人一直說我文件不齊，叫我明天再來，我拿的明明就是他們官網寫的，我快氣炸了！請假一天扣薪水，來回車錢也花了不少，結果什麼都沒辦成，我站在那裡差點大哭出來，心裡又急又怒，真的太不爽了！,3.21,7.53
AUG_0062,augment,婆婆今天又當著全家人的面說我不會煮飯，說我娘家沒教我，我聽了胸口一陣絞痛，眼淚在眼眶裡打轉。我明明每天五點就起床做早餐，她卻從來看不見。我好想大嚷，可是我不敢，只能忍著，越忍越痛，快撐不住了。,3.22,7.52
AUG_0063,augment,工廠領班今天對我大吼，說我動作太慢害整條線停下來，可是機器根本壞了不是我的錯！他罵得那麼難聽，全部人都看著我，我氣得手一直發抖。這種被冤枉的感覺讓我又痛又氣，晚上躺在宿舍怎麼都睡不著。,2.6,7.36
AUG_0064,augment,接到老家電話，媽媽住院了，我卻連機票錢都湊不出來，簽證還沒下來也不能隨便回去。我掛掉電話整個人崩潰大哭，坐在浴室地上發抖。離家這麼遠卻幫不上忙，這種無力感像刀在心裡刺，痛到我喘不過氣。,2.62,7.84
AUG_0065,augment,孩子今天在學校被同學笑說媽媽講話怪怪的，回家對我發脾氣說不要我去接他。我聽了心裡一陣哀痛，眼淚忍不住掉下來。我為了這個家拚命學中文，換來的卻是孩子的嫌棄，我真的好慌，不知道還能怎麼辦。,3.3,7.77
AUG_0066,augment,去醫院看病，醫生講得很快我聽不懂，護士又不耐煩地嘆氣，叫我下次帶會中文的人來。我當下大驚失色，覺得自己好沒用。身體不舒服又被這樣對待，我又急又氣，走出醫院的時候整個人在發抖，超不爽的。,2.85,7.15
AUG_0067,augment,先生今天又把薪水全部拿走，說我不會管錢。我連買菜的錢都要跟他伸手要，被他念個沒完。我覺得自己像被關起來一樣，越想越氣，胸口悶得發痛。我明明也有出去工作，為什麼要被這樣對待，我快受不了了！,3.3,7.86
AUG_0068,augment,房東今天突然說要漲房租，不然月底就叫我們搬走。我一聽整個腦袋轟一聲，我們哪裡找得到別的地方！孩子還要上學，工作也在附近。我氣得跟他理論，他態度超差，我又怒又慌，晚上焦慮到心臟一直狂跳。,2.67,7.49
AUG_0069,augment,今天在市場買東西，攤販聽我口音就故意抬高價錢，我一講他就翻白眼說看不懂國語就別買。我當場氣到臉都紅了，這種被歧視的感覺真的很痛。我明明也是花錢的客人，為什麼要被這樣看不起，太不爽了！,2.66,7.71
AUG_0070,augment,銀行說我的身分證件有問題不能開戶，我拿著一疊文件跑了三趟還是被拒絕。行員愛理不理的態度讓我大怒，我在大廳差點大嚷出來。我合法嫁來這裡這麼多年，卻連基本的事都辦不成，心裡又急又痛，快崩潰了。,3.21,7.2
AUG_0071,augment,過年全家團圓，只有我一個人躲在廚房洗碗。看著他們有說有笑，我想起自己家鄉的年夜飯，眼淚一下就湧出來。這種孤單像針一樣刺著我的心，我越想越難過，捂著嘴不敢哭出聲，怕又被說我掃興。,2.98,7.54
AUG_0072,augment,仲介今天打電話來威脅我，說我要是敢換工作就把我遣送回國。我聽了整個人嚇到腿軟，心跳快到不行。我只是想找個薪水正常的地方，為什麼要被這樣恐嚇。我又怕又氣，晚上一直做惡夢，焦慮到胃絞痛。,2.81,7.8
AUG_0073,augment,小姑今天在群組裡說我花錢大手大腳，可是那些錢都是買孩子的奶粉尿布！我看到訊息整個人氣到發抖，手指打字都在抖。全家人都被她帶偏了，沒有人聽我解釋，我覺得好委屈好痛，越想越不爽，快氣哭了。,2.94,7.27
AUG_0074,augment,今天去接孩子放學遲到了五分鐘，老師當著其他家長的面數落我，說新住民就是不守時。我當下臉都白了，覺得又羞又氣。我是因為加班才遲到的啊！這種被貼標籤的感覺太痛了，我回家關在房間裡大哭一場。,3.03,7.68
AUG_0075,augment,先生喝醉了回家又對我大吼大叫，摔東西嚇得孩子躲在角落發抖。我抱著孩子整個人在崩潰邊緣，心臟跳得好快。我不知道明天他會不會又這樣，這種提心吊膽的日子讓我焦慮到快窒息，痛得喘不過氣。,2.76,7.35
AUG_0076,augment,公司今天說要裁員，第一個就砍我這種外籍的，理由是我中文不夠好。我聽了大驚失色，房租下個月怎麼辦！我明明做得比別人認真，卻因為身分被犧牲，我又怒又慌，坐在位子上眼淚止不住地流，真的太不爽了。,3.4,7.62
AUG_0077,augment,去區公所辦孩子的健保，承辦人一直刁難我，說我這個少那個少，語氣超級不耐煩。我來回跑了好幾天還是辦不好，孩子生病都不能看醫生。我氣到在辦公室裡快大嚷出來，這種被踢皮球的感覺讓我心裡絞痛。,2.95,7.51
AUG_0078,augment,婆婆今天翻我的手機，看到我跟娘家聊天就罵我吃裡扒外。我的隱私一點都不被尊重，我氣得渾身發抖。我只是想念家人講幾句話，為什麼連這樣都不行。我越想越痛越氣，躲在棉被裡哭到天亮，快崩潰了。,2.7,7.28
AUG_0079,augment,今天路上有人對我說滾回你們國家，我愣在原地整個人發冷。我在這裡工作繳稅這麼多年，卻被當成外人。這種話像刀一樣刺進心裡，我又氣又難過，一路上眼淚掉個不停，回到家整個人都在發抖，太痛了。,2.87,7.57
AUG_0080,augment,孩子發高燒到半夜，我一個人抱著他衝去急診，語言不通急診程序又搞不清楚。我又慌又怕，手一直發抖填不好表格。看著孩子燒得通紅我快崩潰了，心臟像被人揪著一樣痛。這種孤立無援的恐慌真的讓我喘不過氣。,2.78,7.28
AUG_0081,augment,今天要去移民署辦延期，聽說有一份文件我可能沒帶齊，我一整晚都睡不好，心臟跳得好快。明明準備了好幾遍，還是坐立難安，一直翻包包確認。我決定明天一早就去排隊，早點知道結果，這樣懸著的心才能放下來。,4.66,7.6
AUG_0082,augment,孩子的老師突然打電話來，說要跟我談談，我當下腦袋一片空白，握著手機的手都在抖。不知道是不是我中文說得不夠好，聯絡簿哪裡沒簽到。我用力深呼吸，告訴自己先別亂想，但心裡就是七上八下，靜不下來。,4.78,7.82
AUG_0083,augment,工廠今天機器突然發出巨響，警報一直響，我整個人被嚇得跳起來。組長大喊叫我們退後，我腳都軟了，心跳快到耳朵都在嗡嗡響。等一切停下來，我還站在原地發抖，久久沒辦法回神，這種驚嚇一時之間消不掉。,5.29,7.16
AUG_0084,augment,婆婆突然說要全家人明天回南部拜拜，我完全沒有心理準備，冰箱的菜、孩子的作業一堆事還沒處理。我腦子裡瘋狂盤算著要怎麼安排，坐也不是站也不是，只能一件一件趕快列出來，深怕漏掉哪個環節。,4.79,7.64
AUG_0085,augment,半夜接到老家打來的電話，媽媽說爸爸身體不舒服送醫院了。我握著手機整個人繃得死緊，眼睛直盯著時鐘等下一通消息。人在台灣沒辦法馬上飛回去，那種急得團團轉的感覺，讓我一整夜都無法闔眼。,4.77,7.21
AUG_0086,augment,第一次自己去大醫院掛號，那麼多科別、那麼多樓層，我拿著單子在大廳團團轉，心跳得好快。廣播一直叫號，我怕聽錯自己的名字，眼睛死盯著螢幕，手心全是汗，緊張到連呼吸都變得很淺。,5.35,7.56
AUG_0087,augment,銀行說我的匯款被卡住，要我馬上補資料，不然明天就處理不了。我聽了整個人愣住，趕緊翻出所有證件對照，手指用力翻著文件夾。時間一分一秒過去，我坐立難安，一直看時鐘，就怕來不及。,4.98,7.73
AUG_0088,augment,孩子今天發高燒，額頭燙得嚇人，我抱著他手都在抖，一邊查症狀一邊翻健保卡。半夜的路上我心跳快到快跳出胸口，一直催自己冷靜。到了急診等叫號的那幾分鐘，我緊張得幾乎站不穩。,5.25,7.25
AUG_0089,augment,下週要考駕照筆試，題庫我背了好多遍，還是很多看不太懂的字。今晚我盯著螢幕反覆練習，愈練心愈慌，手指不停點來點去。明天一大早就要出門考，我整個人繃得緊緊的，一點都放鬆不下來。,4.68,7.44
AUG_0090,augment,房東突然傳訊息說要收回房子，限我們一個月內搬走。我看著訊息整個人僵住，腦袋瘋狂想著去哪找新住處。孩子的學區、上班的距離全要重算，我坐在客廳心跳加速，怎麼樣都靜不下心來想清楚。,4.94,7.47
AUG_0091,augment,過年前工廠趕貨，訂單一直進來，主管催得很急，我手上動作愈用力愈亂。機台旁邊的鈴聲一直響，我心臟跟著揪緊，眼睛不敢離開輸送帶。整個下午我都繃著神經，連喝口水的空檔都覺得心慌。,5.18,7.64
AUG_0092,augment,今天去辦身分相關的面談，官員問的問題我有點聽不懂，一時緊張到說話都結巴。我坐在椅子上手緊緊交握，深怕答錯影響結果。整個過程我心臟狂跳，出來以後腿還在發軟，那種懸著的感覺久久沒散。,5.39,7.18
AUG_0093,augment,孩子學校群組突然說明天要交一份我沒看到的通知，還要繳費。我半夜翻遍書包才找到皺巴巴的單子，心跳一下子飆起來。我趕緊準備零錢和簽名，坐在桌前心神不寧，就怕又漏了什麼重要的事。,4.92,7.37
AUG_0094,augment,第一次一個人搭高鐵回南部婆家，月台上人潮擠來擠去，廣播一直換，我緊張得死盯著票根確認車次。深怕坐錯車、坐過站，我心跳快得不得了，手裡的行李握得死緊，整個人繃到下車才鬆一口氣。,5.29,7.3
AUG_0095,augment,公司說要臨時抽考安全規範，全部用中文，我聽到當下整個人愣住，腦袋一片空白。那些專有名詞我平常就看得吃力，現在更是慌。我坐在位置上手心冒汗，一直翻筆記，心臟跳得又快又急。,4.75,7.46
AUG_0096,augment,颱風夜風雨很大，窗戶被吹得砰砰響，我一個人在家整顆心懸著。老公還在外面沒回來，電話又打不通，我在客廳走來走去坐不住。每一聲雷都讓我全身一震，緊張到把手機握得死緊，一直等他的消息。,4.94,7.32
AUG_0097,augment,孩子在學校跟同學起了衝突，老師說對方家長很生氣要來理論。我聽了整個人僵在原地，心跳加速，腦袋瘋狂想著要怎麼溝通。我中文本來就不夠好，現在更怕說錯話，一整天都坐立難安，靜不下心。,4.8,7.84
AUG_0098,augment,我把重要的居留證件放在抽屜，剛剛找了半天竟然不見了，我整個人慌到手發抖。翻遍所有包包和櫃子，心臟跳得好快，愈找不到愈焦急。那可是我最重要的證件，急得我在房間裡團團轉，一刻都靜不下來。,4.95,7.79
AUG_0099,augment,超市結帳時刷卡一直失敗，後面排了長長的隊伍，大家都在看我，我臉一下子紅到耳根。我手忙腳亂換卡、翻現金，心跳快到不行。那幾秒鐘感覺特別漫長，緊張得我什麼話都說不出，只想趕快結束逃離現場。,5.04,7.14
AUG_0100,augment,主管臨時通知我明天要代替請假的同事上台報告，用中文對著全部人講。我一聽整個人震住，晚上回家反覆練稿，愈唸愈緊張，聲音都在抖。想到台下那麼多雙眼睛，我心臟狂跳，坐在桌前坐立難安，怎麼都靜不下來。,5.4,7.77
AUG_0101,augment,今天要去移民署辦居留證延期，我一整晚都睡不好，心臟怦怦跳。窗口人多，我怕文件不齊又被退件，手裡的資料袋抓得緊緊的。輪到我的時候，聲音都在抖，等承辦人員翻看那疊資料的每一秒，我都坐立難安。,5.38,7.84
AUG_0102,augment,孩子的老師突然打電話來，說要跟我當面談談。我握著手機，腦袋一片空白，不知道是不是孩子在學校出了什麼事。整個下午我都在坐立難安，一直看時鐘，心跳加速，等著約定的那個時間到來。,5.28,7.23
AUG_0103,augment,先生的家人今晚全部要來吃飯，我從早上就開始緊張。中文還講不流利，我怕聽不懂他們的問話，又怕菜煮得不合口味。切菜時手都在發抖，鍋子一響我就整個人震了一下，這種激動的感覺一直壓在胸口。,4.99,7.27
AUG_0104,augment,醫院打電話說檢查報告出來了，要我明天過去。我聽不太懂那些醫學名詞，只覺得心一直往下沉，坐立難安。整晚我翻來覆去，腦子裡不停轉，明天到底要面對什麼，這種未知讓我全身緊繃。,4.92,7.15
AUG_0105,augment,工廠今天臨時說要換班表，主管用很快的中文講了一長串，我根本來不及反應。旁邊的同事都動起來了，我卻愣在原地，心跳得好快。我怕自己聽錯做錯，那種手足無措的緊張，讓我整個上午都靜不下來。,4.9,7.89
AUG_0106,augment,家鄉傳來消息說母親住院了，我拿著電話的手一直抖。這裡離那裡好遠，我當下訂不到機票，急得團團轉。整個人像被電到一樣，坐也不是站也不是，心裡那股激動的情緒完全壓不下去。,4.81,7.73
AUG_0107,augment,銀行說我的帳戶資料要重新驗證，不然可能被凍結。我一聽就慌了，錢是我省吃儉用寄回家的。趕到櫃檯時我氣喘吁吁，排隊等叫號的每一分鐘，我都緊張到手心冒汗，深怕出什麼差錯。,4.96,7.44
AUG_0108,augment,孩子第一次參加學校比賽，我坐在觀眾席上比他還緊張。看他上台的那一刻，我整個人繃得直直的，心臟像要跳出來。旁邊家長的加油聲此起彼落，我卻連呼吸都忘了，只盯著台上那個小小的身影。,5.37,7.9
AUG_0109,augment,房東突然傳訊息說要收回房子，限我一個月內搬走。我看到訊息整個人震住，腦袋嗡嗡作響。人生地不熟，一個月能找到哪裡去？我在房間裡走來走去，坐立難安，那股焦躁一直往上衝。,5.04,7.67
AUG_0110,augment,今天第一次自己去看牙醫，聽不懂醫生說要拔牙還是補牙。躺在診療椅上，那個機器的聲音讓我全身緊繃，手緊緊抓著椅子。心跳快得不行，我努力想聽懂每個字，卻越聽越慌，整個過程都戰戰兢兢。,4.72,7.34
AUG_0111,augment,公司要我上台做簡報，用中文對著一屋子的人講。輪到我的前一刻，我的手抖得幾乎拿不住筆記。喉嚨乾得說不出話，心臟怦怦跳，那種被所有目光盯著的緊張感，讓我一整天都靜不下心來。,5.37,7.56
AUG_0112,augment,收到一封政府寄來的公文，上面密密麻麻的字我看得半懂不懂。看到「限期」兩個字我整個人一震，不知道是不是我哪裡出了問題。拿著那張紙我坐立難安，一直想找人幫忙翻譯，心裡七上八下。,5.03,7.7
AUG_0113,augment,過年家鄉在視訊裡放鞭炮，熱鬧得不得了，我這裡卻安安靜靜。看著螢幕裡全家圍爐，我的情緒突然翻湧上來，心跳加快，眼睛發熱。那種既激動又不知所措的感覺，讓我整個人坐立難安。,4.65,7.57
