id,granularity,text,valence,arousal
AUG_0041,augment,我又聽不懂婆婆在講什麼，她一急起來語速飛快，我整個人愣在那裡，她突然摔碗大罵，說我裝聽不懂。我的心臟狂跳，手一直抖，眼淚在眼眶打轉卻不敢掉。這個家沒有一個人肯慢慢跟我說話，我快要窒息了，到底還要撐多久？,3.05,7.31
AUG_0042,augment,工廠領班今天當著所有人的面吼我，說我動作慢拖累大家，其實是機器壞了根本不是我的錯！我氣到全身發燙，卻連一句完整的中文反駁都講不出來。我攥著拳頭指甲掐進手心，這種被冤枉又無法辯解的感覺，讓我快瘋了。,3.07,7.82
AUG_0043,augment,孩子的老師傳訊息說他在學校打人，要我馬上去學校。我看著那一長串我看不太懂的字，心跳快到胸口發疼。我不知道要怎麼跟老師解釋，也不知道我兒子到底發生什麼事，手機都被我捏出汗了，我好慌，我真的好慌。,2.92,7.28
AUG_0044,augment,半夜接到家鄉的電話，說我媽送急診了。我隔著海什麼都做不了，只能對著手機哭喊，可是先生睡在旁邊翻個身叫我小聲點。我的心臟像被人狠狠揪住，恨不得現在就飛回去，這種無能為力的痛快把我撕裂了。,3.4,7.51
AUG_0045,augment,去戶政事務所辦證件，承辦員一直用不耐煩的語氣說我文件不齊，要我重跑一趟。我來回三次了！我當場眼淚就飆出來，聲音都在抖，為什麼每次都是這樣刁難我？我一個外人在這裡，連張紙都辦不好，我氣到快站不住。,2.67,7.14
AUG_0046,augment,先生今天又把薪水鎖起來，只給我五百塊買菜，還說怕我寄回娘家。我氣到渾身發抖，我也有在工作啊！憑什麼把我當賊防？我摔了鍋子在廚房大哭，覺得自己在這個家連個人都不是，這種羞辱讓我快要爆炸了。,2.69,7.6
AUG_0047,augment,過年全家團圓，桌上滿滿的菜卻沒有一樣是我家鄉的味道。他們笑著聊天，我一個人縮在角落，突然崩潰放聲大哭。我好想我的爸媽，好想我從小吃到大的年夜飯，這種孤單像一把刀，插在我胸口越攪越深，我喘不過氣。,3.23,7.44
AUG_0048,augment,去醫院看病，護士講了一堆我聽不懂的醫學名詞，還一臉嫌棄地叫下一個。我肚子痛到快昏倒，卻連要說哪裡不舒服都表達不清楚。我急得滿頭大汗，眼淚直流，我怕我是不是得了什麼大病，這種恐懼快把我壓垮了。,2.65,7.41
AUG_0049,augment,鄰居today又在背後說我是花錢買來的老婆，聲音大到故意讓我聽見。我氣到耳朵嗡嗡響，衝動想上去理論，卻怕吵架又被說沒教養。我躲回房間用力捶枕頭，胸口悶得快炸開，為什麼要這樣羞辱一個努力生活的人？,3.4,7.52
AUG_0050,augment,仲介又扣我的錢，說什麼服務費、體檢費，一個月薪水剩沒多少。我打去理論，對方兇巴巴地掛我電話。我坐在宿舍地板上發抖，錢還沒寄回家，弟弟的學費怎麼辦？我越想越慌，喉嚨像被掐住一樣說不出話。,3.38,7.79
AUG_0051,augment,孩子回家哭著問我，為什麼同學說他媽媽是外國人很奇怪。我聽了心臟直接碎掉，怒火同時衝上腦門。我竟然連保護自己孩子都做不到，我又氣又難過，抱著他一起哭，這個社會到底要我們承受多少惡意？,2.61,7.68
AUG_0052,augment,婆婆today把我做的菜整盤倒進垃圾桶，說難吃到沒人要吃。我愣在原地，全身的血都往頭上衝。我熬了一下午耶！我氣到雙手發抖，卻只能低頭把垃圾清掉。我這輩子從沒被人這樣糟蹋過，我快要撐不下去了。,3.15,7.53
AUG_0053,augment,居留證快到期，需要先生簽名配合，他卻故意拖著不理我，還冷笑說我離不開他。我整個人陷入恐慌，萬一逾期我會不會被遣返？我抓著文件手一直抖，這種被人拿身分要脅的感覺，讓我又恨又怕，快要精神崩潰。,2.81,7.61
AUG_0054,augment,我在市場擺攤賣家鄉小吃，被檢舉沒有執照，罰單一開就是好幾千。我蹲在攤子旁邊崩潰大哭，那是我唯一的生計啊！我氣憤又絕望，明明只是想努力賺錢養家，為什麼連一條生路都不給我留，我真的走投無路了。,2.69,7.45
AUG_0055,augment,先生喝醉回家又對我大吼大叫，摔門摔東西，孩子嚇得躲進房間。我心跳快到胸口發疼，不知道他下一秒會不會動手。我全身僵硬地站在牆角，恐懼像潮水淹沒我，我到底是為了什麼要嫁到這麼遠的地方受這種罪？,2.96,7.86
AUG_0056,augment,打電話回老家，媽媽在那頭虛弱地咳嗽，說沒事叫我別擔心，可我知道她在騙我。我握著手機在陽台崩潰痛哭，這一年多我一次都沒回去過。思鄉的痛加上愧疚，像火一樣燒著我的心，我快要被這份無力感逼瘋了。,3.3,7.31
AUG_0057,augment,去銀行想開戶存錢，行員一直用懷疑的眼神盯著我的證件，還小聲問同事這種人可不可以開。我氣到臉發燙，那個「這種人」三個字像刀一樣割我。我當場摔筆走人，回到家還氣得發抖，這種被當賤民的屈辱我受夠了！,3.0,7.24
AUG_0058,augment,孩子月考成績退步，先生一口咬定是我教得不好，說外國人本來就沒文化。我氣到全身顫抖，我明明每天陪他讀書到半夜！我大聲反駁卻被他吼閉嘴，那一刻我覺得整個世界都在否定我，胸口悶到喘不過氣，快崩潰了。,3.33,7.8
AUG_0059,augment,颱風天工廠還逼我們照常上工，路上都淹水了，我摔進水溝手擦破一大片流血。我又痛又氣坐在路邊發抖，打電話請假還被主管罵。在這裡我的命好像不值錢，這種被當工具的憤怒和委屈，快要把我整個人吞掉了。,2.84,7.61
AUG_0060,augment,中秋節大家都在烤肉團圓，我一個人在宿舍盯著手機裡家鄉月亮的照片，突然放聲大哭停不下來。我離家兩年了，爸媽的臉在我腦海越來越模糊。這種思念和孤獨像巨浪一次次拍打我，我蜷縮在床上發抖，覺得自己被全世界遺忘了。,3.09,7.22
AUG_0061,augment,工廠又壓我的薪水，我氣到手在發抖！明明加班到半夜，領到的錢卻少一大截，我拿著薪資單想質問組長，他只冷冷地說不爽就滾。我一個人在異鄉，語言又不通，這種被吃定的憤怒快把我逼瘋，我到底還能忍多久！,3.21,7.53
AUG_0062,augment,半夜孩子發高燒，我抱著他衝去急診，護士問我一堆話我聽不懂，急得眼淚狂飆。我拼命比手畫腳，心臟像被人捏住，萬一耽誤了怎麼辦？我恨自己中文這麼爛，那種無助和恐慌，讓我整個人都快崩潰了。,3.22,7.52
AUG_0063,augment,婆婆又當著全家的面罵我是花錢買來的，說我什麼都做不好。我氣得渾身發抖，飯都吞不下去。我明明每天做牛做馬，卻連一句人話都得不到。我好想大吼，可是我不敢，這口氣憋在胸口快把我逼到窒息！,2.6,7.36
AUG_0064,augment,收到居留證要延期的通知，我看著那堆表格整個人慌了。少蓋一個章就要重跑一趟，承辦員還兇我態度不好。我怕逾期被遣返，怕再也見不到孩子，越想越恐慌，坐在戶政事務所門口手腳冰冷發抖。,2.62,7.84
AUG_0065,augment,過年了，全家熱熱鬧鬧圍爐，我卻躲在廚房偷哭。想起媽媽一個人在故鄉過節，我連機票錢都湊不出來，心痛到快喘不過氣。這裡的團圓越熱鬧，我心裡的空洞就越大，那種撕裂的思念讓我快要瘋掉。,3.3,7.77
AUG_0066,augment,老師打電話說我兒子在學校被同學笑是外籍的小孩，我聽到當場血衝腦門！我拼命想跟老師溝通卻結巴到說不清楚，急得快哭出來。我的孩子憑什麼被這樣對待？這股怒火在我胸口燒，我恨不得衝去學校理論。,2.85,7.15
AUG_0067,augment,先生今天又摔門大罵，說養我一家人很累，把我的手機也砸了。我縮在角落發抖，心臟狂跳得像要蹦出來。我遠渡重洋來到這裡，難道就是為了天天被吼？這種恐懼和委屈交織，讓我整夜睜著眼喘不過氣。,3.3,7.86
AUG_0068,augment,去銀行辦事，行員一聽我口音就翻白眼，還故意把我排到最後。我氣得指甲掐進手心，眼淚在眼眶打轉。我又不是低人一等，憑什麼被這樣糟蹋！那種被歧視的憤怒和羞辱，燒得我整個下午都無法平靜。,2.67,7.49
AUG_0069,augment,仲介扣了我的護照說要抵債，我當場嚇到腿軟！沒有證件我什麼都做不了，連回家的路都被斷了。我打電話求救卻沒人聽得懂我，坐在宿舍地板上抱著膝蓋發抖，那種被困住的恐慌快把我逼到絕境。,2.66,7.71
AUG_0070,augment,女兒開始嫌我講中文很奇怪，叫我在同學面前不要說話。我聽了心像被刀割，氣到說不出話。我為了她放棄一切來到這裡，換來的卻是嫌棄！我把自己關進房間狂哭，那股又痛又怒的情緒讓我幾乎崩潰。,3.21,7.2
AUG_0071,augment,公司說要裁員，第一個點名的就是我這個外籍的。我拿著資遣單，手抖到握不住筆，腦子一片空白。房租、孩子的學費怎麼辦？我在騎樓下站了好久，恐慌像潮水淹過來，我覺得自己快要窒息了。,2.98,7.54
AUG_0072,augment,鄰居又檢舉我煮家鄉菜太臭，還報警來敲門。我氣到全身發燙，明明我只是想念家鄉的味道！警察上下打量我的眼神讓我又怕又氣，眼淚止不住地流。連在自己租的房子裡呼吸都不自由，我快被逼瘋了。,2.81,7.8
AUG_0073,augment,媽媽在故鄉住院，我卻請不到假回去。老闆冷冷地說走了就別回來，我握著手機在廁所裡崩潰大哭。萬一見不到最後一面怎麼辦？那種心如刀割又無能為力的恐慌，讓我整個人都要垮掉了。,2.94,7.27
AUG_0074,augment,填孩子的入學資料，一堆術語我看不懂，打電話問又被掛斷。我坐在桌前急得直冒冷汗，眼淚一直掉。我怕害孩子錯過報名，怕被人笑我這個媽媽沒用，這股焦慮壓得我胸口發悶，快要喘不過氣。,3.03,7.68
AUG_0075,augment,市場的老闆娘故意多算我錢，我指出來她還大聲罵我聽不懂就別買。周圍的人都盯著我看，我羞憤得臉發燙、手發抖。我明明沒錯卻被當眾羞辱，那股憤怒和委屈堵在喉嚨，我在人群裡哭得停不下來。,2.76,7.35
AUG_0076,augment,家裡的長輩偷看我的手機，說我跟故鄉的人聯絡一定有問題。我氣到整個人在發抖，連跟親人講幾句話都要被監視！我沒有一點隱私、一點自由，這種被當犯人的憤怒和窒息感，快把我逼到崩潰邊緣。,3.4,7.62
AUG_0077,augment,移民署寄來面談通知，我怕得整夜沒睡。萬一答錯一題就說我是假結婚要被趕走，我怎麼跟孩子交代？我一遍遍背資料，手心全是汗，心臟跳到耳朵嗡嗡響。那種命運不在自己手上的恐慌，讓我快瘋了。,2.95,7.51
AUG_0078,augment,工地的工頭今天推了我一把，還罵髒話。我摔在地上手臂擦破皮，氣到眼淚直飆卻不敢還手。我離鄉背井是來賺錢養家，不是來被人當畜生使喚！這股憤怒和屈辱在我胸口翻滾，我恨不得放聲大吼。,2.7,7.28
AUG_0079,augment,孩子問我為什麼別人的媽媽會講故事給他們聽，我卻連課本都念不順。我抱著他躲進棉被裡崩潰痛哭。我這麼努力學中文還是跟不上，那種對不起孩子的自責和焦慮，像巨石壓著我，快要把我壓垮了。,2.87,7.57
AUG_0080,augment,端午節整條街都在包粽子，我聞著味道突然全身發冷。這不是我家鄉的節日，我在這裡格格不入，連笑都是勉強擠出來的。想起故鄉的爸媽，我躲在陽台哭到發抖，那種被世界遺棄的孤獨和恐慌快把我吞沒。,2.78,7.28
AUG_0081,augment,今天要去移民署辦居留證延期，我一整晚都沒睡好。文件我反覆檢查了好多遍，還是怕漏了哪一張。心臟一直跳得很快，坐在等候區手心全是汗，號碼還沒到，我卻已經緊張到坐不住，一直站起來又坐下。,4.66,7.6
AUG_0082,augment,孩子的班導打電話來，說要我明天到學校談談。我完全不知道發生什麼事，腦袋一片空白，握著手機的手都在抖。整個下午我都心神不寧，飯也吃不下，只能一直盯著時鐘，等明天快點來又怕它來。,4.78,7.82
AUG_0083,augment,超市結帳時，店員突然用很快的中文問我一串話，我一個字都沒聽懂。後面排隊的人越來越多，我的臉發燙，心跳加速，緊張得說不出話。那一刻我只想趕快逃離現場，手指緊緊抓著購物袋。,5.29,7.16
AUG_0084,augment,半夜接到老家來的視訊，畫面一接通我整個人繃緊了。媽媽的聲音聽起來很急，我心臟狂跳，腦中閃過各種最壞的想法。訊號又斷斷續續，我急得快哭出來，一直對著螢幕喊「聽得到嗎」。,4.79,7.64
AUG_0085,augment,第一天到工廠上班，機器聲很大，領班講的話我聽不太懂。我全身緊繃，深怕做錯被罵。手上動作僵硬，心跳快到耳朵嗡嗡響，午休我一個人躲在角落，胸口悶得喘不過氣。,4.77,7.21
AUG_0086,augment,婆婆突然說要來我房間看看，我心一下子揪緊了。我不知道她想找什麼，也不知道自己哪裡做得不夠好。站在門口的我手足無措，呼吸變得又快又淺，只能勉強擠出一個笑臉。,5.35,7.56
AUG_0087,augment,銀行說我的帳戶被鎖了，要我馬上補件。我聽到的時候整個人愣住，接著心跳飆升，腦子一直轉。我一邊翻包包找證件，一邊手抖，深怕薪水領不出來，急得在櫃檯前來回踱步。,4.98,7.73
AUG_0088,augment,孩子發高燒送急診，我一路上緊抱著他，心跳快到胸口發疼。到了醫院要填一堆表格，很多字我看不懂，急得眼淚在眼眶打轉。我只能一直拉著護理師的袖子，聲音都在顫抖。,5.25,7.25
AUG_0089,augment,今天要參加社區的中秋活動，鄰居們都會到。我提早半小時就到了，卻緊張到手心冒汗。要不要主動打招呼、要說什麼，我在門口猶豫了好久，心跳一直沒平復，整個人繃得死緊。,4.68,7.44
AUG_0090,augment,仲介突然傳訊息說合約可能有問題，叫我盡快回覆。我看到的瞬間手指僵住，心臟砰砰跳。一堆專有名詞我看不懂，越讀越慌，來回滑手機看了十幾遍，坐立難安一整晚。,4.94,7.47
AUG_0091,augment,面試官問我一個問題，我腦子瞬間空白，一句話都答不出來。房間好安靜，我聽得到自己的心跳，手一直搓著褲子。時間一秒一秒過去，我緊張到快窒息，額頭上全是汗。,5.18,7.64
AUG_0092,augment,丈夫今天沒有像平常一樣傳訊息報平安，已經晚上十點了。我一直盯著手機，心跳越來越快，腦中不斷冒出各種畫面。我在客廳走來走去，坐不住，每一分鐘都像被拉得好長。,5.39,7.18
AUG_0093,augment,要去區公所辦孩子的戶籍，我把所有文件攤在桌上，反覆對照清單。心裡七上八下，深怕又被退件跑第二趟。出門前我還是緊張到胃在抽，手緊緊攥著資料夾不敢放鬆。,4.92,7.37
AUG_0094,augment,開家長會那天，全場都是講很快的中文，我努力想跟上卻抓不到重點。心跳加速，手心冒汗，深怕輪到我發言。我坐在最後一排，身體僵硬，緊張到連呼吸都不敢太大聲。,5.29,7.3
AUG_0095,augment,收到一封陌生的政府公文，上面很多字我看不懂，只認得「限期」兩個字。我心臟一緊，立刻拍照傳給朋友問。等回覆的那半小時，我坐立難安，反覆看那張紙，越看越慌。,4.75,7.46
AUG_0096,augment,今天要自己搭捷運去很遠的醫院複診，我怕坐錯站。手裡緊握著寫了路線的紙條，心跳一直很快。每到一站廣播我都豎起耳朵拚命聽，繃緊神經，生怕一分神就下錯地方。,4.94,7.32
AUG_0097,augment,房東突然說要漲房租，還要我三天內決定。我聽完整個人愣在原地，心跳狂飆，腦中一直算著錢夠不夠。晚上翻來覆去睡不著，胸口一陣一陣發緊，急得不知道該找誰商量。,4.8,7.84
AUG_0098,augment,孩子回家說在學校被同學笑我的口音，我聽了心一沉，接著整顆心揪緊。我又急又慌，不知道該怎麼跟老師開口，也怕孩子受委屈。那一晚我在床邊坐到很晚，心跳一直沒平復。,4.95,7.79
AUG_0099,augment,工廠臨時通知明天要考安全測驗，全是中文題目。我拿到題庫的瞬間手就抖了，密密麻麻的字讓我心跳加速。整晚我一題一題硬啃，緊張到胃痛，卻又坐不住，一直起來喝水。,5.04,7.14
AUG_0100,augment,辦護照更新時，承辦人皺著眉看我的資料，遲遲沒說話。我站在櫃檯前，心跳快到耳鳴，手緊緊抓著號碼牌。每一秒的沉默都讓我更慌，我緊張到不敢問，只能等他開口。,5.4,7.77
AUG_0101,augment,今天要去移民署辦居留延簽，我一大早就醒了，心臟跳得好快。文件我反覆檢查了五六遍，還是怕漏了哪一張。排隊的時候我手心全是汗，眼睛一直盯著號碼牌，整個人坐立難安，就等承辦人叫到我。,5.38,7.84
AUG_0102,augment,電話突然響了，是孩子學校打來的。我一聽到老師的聲音，腦袋瞬間空白，心臟像要跳出來。她講得又快，我只抓到幾個字，趕緊追問到底發生什麼事，手抖得連筆都握不穩。,5.28,7.23
AUG_0103,augment,婆婆突然說親戚今晚全部要來吃飯，還有一個小時。我在廚房裡團團轉，鍋子這邊煮、菜那邊切，腦子飛快盤算還缺什麼。時間一分一秒過去，我的心跳越來越快，整個人繃得緊緊的。,4.99,7.27
AUG_0104,augment,工廠今天要驗貨，領班站在我旁邊盯著看。我的手一直發抖，就怕動作慢或做錯被記點。機器聲很大，我心跳更快，眼睛死盯著每一個零件，連呼吸都不敢用力，整個背都僵掉了。,4.92,7.15
AUG_0105,augment,剛剛在超市結帳，收銀員講了一串話我完全聽不懂，後面排了一長排人。大家的眼神全落在我身上，我的臉發燙，心臟狂跳，急著想把錢掏出來，手忙腳亂連零錢都撒了一地。,4.9,7.89
AUG_0106,augment,半夜手機一直震動，是老家打來的視訊。我猛地坐起來，心臟砰砰跳，腦中閃過各種最壞的畫面。接通前那幾秒，我整個人繃緊到不行，只想快點知道家裡到底出了什麼事。,4.81,7.73
AUG_0107,augment,孩子發高燒，我抱著他衝去急診。掛號、量體溫、填單子，護士問的話我聽得七零八落，急得眼淚在眼眶打轉。走廊人來人往，我抱著孩子在椅子上坐不住，一直站起來看還要等多久。,4.96,7.44
AUG_0108,augment,今天要去銀行開戶，櫃檯小姐拿出一堆表格。我看著滿滿的中文字，心跳加速，深怕填錯又要重來。她語速很快地解釋，我點著頭其實一半沒聽懂，手裡的筆懸在半空，整個人緊張到快喘不過氣。,5.37,7.9
AUG_0109,augment,仲介突然打來說我的工作合約可能有變動，我整顆心一下子懸了起來。他講話含含糊糊，我追問細節他又不肯說清楚。掛了電話我在房間裡走來走去，坐也不是站也不是，腦袋轟轟作響。,5.04,7.67
